Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare,Huvudmannatyp,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Sökta platser totalt,Beviljade platser totalt,Sökta platser per utbildningsomgång,Ansökningsomgång,Diarienummer,Beslut
"Kultur, media och design",Motion Creative,Stockholm,Stockholm,1,False,225,Bunden,100,Hyper Island Program AB - Stockholm,Privat,3,3,105,105,35,2022,MYH 2022/4751,True
"Kultur, media och design",Musikentreprenör,Norrbotten,Luleå,1,False,400,Bunden,100,"Luleå kommun, Vuxenutbildningen",Kommun,3,0,90,0,30,2022,MYH 2022/4702,False
"Kultur, media och design",Podcastproduktion,Stockholm,Stockholm,1,False,330,Bunden,100,Medieinstitutet i Sverige AB,Privat,3,3,105,105,35,2022,MYH 2022/5423,True
"Kultur, media och design",Procedural Artist,Stockholm,Stockholm,1,False,550,Bunden,100,TGA Utbildning AB,Privat,4,3,64,48,16,2022,MYH 2022/4467,True
"Kultur, media och design",Produktionsdrejare,Västra Götaland,Lidköping,1,False,400,Bunden,100,Formakademin i Lidköping AB,Privat,5,3,40,24,8,2022,MYH 2022/4929,True
"Kultur, media och design",Projektledare inom möbel- och inredningsbranschen,Västra Götaland,Tibro,1,False,400,Distans,100,Tibro Hantverksakademi,Privat,2,2,40,40,20,2022,MYH 2022/5454,True
"Kultur, media och design",Scenkonstsproducent,Skåne,Malmö,1,False,400,Bunden,100,Skurups Folkhögskoleförening,Privat,3,0,75,0,25,2022,MYH 2022/5346,False
"Kultur, media och design",Spelanimatör,Skåne,Malmö,1,False,550,Bunden,100,TGA Utbildning AB,Privat,5,3,80,48,16,2022,MYH 2022/4469,True
"Kultur, media och design",Streamingproducent,Stockholm,Stockholm,1,False,300,Bunden,100,House of Minds Solutions AB,Privat,3,0,105,0,35,2022,MYH 2022/5501,False
"Kultur, media och design",Teknisk 3D artist inom spel,Stockholm,Solna,1,False,500,Bunden,100,Nackademin AB,Privat,3,3,105,105,35,2022,MYH 2022/4472,True
"Kultur, media och design",Teknisk Filmarbetare,Skåne,Malmö,1,False,300,Bunden,100,Skurups Folkhögskoleförening,Privat,3,0,60,0,20,2022,MYH 2022/5270,False
"Kultur, media och design",TV-arbetare – Fotograf och Ljudtekniker / TV-worker - Photographer and Sound Engineer,Stockholm,Stockholm,1,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,3,0,39,0,13,2022,MYH 2022/4361,False
"Kultur, media och design",TV-arbetare – Inslagsproducent / TV-worker - Segment Producer,Stockholm,Stockholm,1,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,3,0,39,0,13,2022,MYH 2022/4363,False
"Kultur, media och design",TV-arbetare – Redigerare / TV-worker - Editor,Stockholm,Stockholm,1,False,400,Bunden,100,Newton Kompetensutveckling AB,Privat,3,0,39,0,13,2022,MYH 2022/4362,False
"Kultur, media och design",TV-produktionsspecialist,Kalmar,Västervik,1,False,400,Bunden,100,Gamleby Folkhögskola,Region,5,3,160,96,32,2022,MYH 2022/4592,True
"Kultur, media och design",VFX-artist,Stockholm,Stockholm,2,True,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,3,0,21,0,7,2022,MYH 2022/4620,False
"Kultur, media och design",VFX-artist,Västra Götaland,Göteborg,2,True,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,3,0,69,0,23,2022,MYH 2022/4620,False
"Lantbruk, djurvård, trädgård, skog och fiske",Akvaponiingenjör,Stockholm,Norrtälje,2,True,400,Distans,100,Väddö folkhögskola,Privat,2,2,40,40,20,2022,MYH 2022/4568,True
"Lantbruk, djurvård, trädgård, skog och fiske",Akvaponiingenjör,Västernorrland,Härnösand,2,True,400,Distans,100,Väddö folkhögskola,Privat,2,2,20,20,10,2022,MYH 2022/4568,True
"Lantbruk, djurvård, trädgård, skog och fiske",Arbetsledare – Hållbar grönyteförvaltning,Uppsala,Uppsala,1,False,325,Distans,100,YrkesAkademin YH AB,Privat,4,3,104,78,26,2022,MYH 2022/4495,True
"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,Stockholm,Stockholm,1,False,400,Bunden,100,Hvilan Utbildning AB,Privat,5,3,120,72,24,2022,MYH 2022/5350,True
"Lantbruk, djurvård, trädgård, skog och fiske",Detektionshundförare,Västra Götaland,Töreboda,1,False,200,Distans,100,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Region,5,0,80,0,16,2022,MYH 2022/5347,False
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare hållbart lantbruk,Skåne,Malmö,3,True,220,Distans,100,Hermods AB Malmö,Privat,2,0,10,0,5,2022,MYH 2022/4500,False
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare hållbart lantbruk,Stockholm,Solna,3,True,220,Distans,100,Hermods AB Malmö,Privat,2,0,20,0,10,2022,MYH 2022/4500,False
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare hållbart lantbruk,Örebro,Örebro,3,True,220,Distans,100,Hermods AB Malmö,Privat,2,0,30,0,15,2022,MYH 2022/4500,False
"Lantbruk, djurvård, trädgård, skog och fiske",Driftledare lantbruk,Västerbotten,Umeå,1,False,250,Distans,100,Umeå kommun - Forslundagymnasiet,Kommun,5,3,100,60,20,2022,MYH 2022/5404,True
"Lantbruk, djurvård, trädgård, skog och fiske",Fisk- och Skaldjursodling,Västra Götaland,Lysekil,1,False,210,Distans,100,"Lysekils kommun, Vuxenutbildning",Kommun,5,0,90,0,18,2022,MYH 2022/4509,False
"Lantbruk, djurvård, trädgård, skog och fiske",Förädlingsodlare,Västra Götaland,Mariestad,1,False,200,Distans,100,"Mariestads kommun, Dacapo Mariestad",Kommun,5,3,70,42,14,2022,MYH 2022/4926,True
"Lantbruk, djurvård, trädgård, skog och fiske",Hästskötare och tävlingsgroom,Stockholm,Sigtuna,1,False,300,Bunden,100,JENSEN Education School AB,Privat,3,0,54,0,18,2022,MYH 2022/5502,False
"Lantbruk, djurvård, trädgård, skog och fiske",Kvalificerad trädgårdsanläggare,Skåne,Båstad,1,False,300,Distans,100,Båstad kommun Akademi Båstad,Kommun,5,3,125,75,25,2022,MYH 2022/5507,True
"Lantbruk, djurvård, trädgård, skog och fiske",Landskapsvårdare – kultur- och naturlandskapsskötsel i land och stad,Västra Götaland,Mariestad,1,False,285,Bunden,100,"Mariestads kommun, Dacapo Mariestad",Kommun,5,0,60,0,12,2022,MYH 2022/5009,False
"Lantbruk, djurvård, trädgård, skog och fiske",Park Ranger - hållbart värdskap och naturvårdsförvaltning,Skåne,Båstad,1,False,400,Distans,100,Båstad kommun Akademi Båstad,Kommun,5,0,100,0,20,2022,MYH 2022/5295,False
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Västerbotten,Umeå,1,False,220,Bunden,100,Umeå kommun - Forslundagymnasiet,Kommun,3,3,36,36,12,2022,MYH 2022/5488,True
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Norrbotten,Luleå,2,True,210,Distans,100,Consensum YH Luleå,Privat,3,0,36,0,12,2022,MYH 2022/4617,False
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Örebro,Örebro,2,True,210,Distans,100,Consensum YH Luleå,Privat,3,0,36,0,12,2022,MYH 2022/4617,False
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsbrukstekniker,Gävleborg,Ljusdal,2,True,300,Bunden,100,Alfta Skogstekniska Utbildning AB,Privat,5,3,75,45,15,2022,MYH 2022/4941,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsbrukstekniker,Gävleborg,Ovanåker,2,True,300,Bunden,100,Alfta Skogstekniska Utbildning AB,Privat,5,3,100,60,20,2022,MYH 2022/4941,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplanerare,Blekinge,Karlskrona,2,True,210,Distans,100,Hermods AB Umeå,Privat,4,3,60,45,15,2022,MYH 2022/4334,True
"Lantbruk, djurvård, trädgård, skog och fiske",Skogsplanerare,Västerbotten,Umeå,2,True,210,Distans,100,Hermods AB Umeå,Privat,4,3,60,45,15,2022,MYH 2022/4334,True
"Lantbruk, djurvård, trädgård, skog och fiske",Stadsodlare,Västernorrland,Härnösand,1,False,400,Distans,100,"Härnösands kommun, Yrkeshögskolan",Kommun,2,2,40,40,20,2022,MYH 2022/4915,True
"Lantbruk, djurvård, trädgård, skog och fiske",Stall- och verksamhetsledare inom hästrelaterade näringar,Stockholm,Sigtuna,1,False,300,Distans,100,JENSEN Education School AB,Privat,3,3,48,48,16,2022,MYH 2022/5500,True
"Lantbruk, djurvård, trädgård, skog och fiske","Trädgårdsmästare – odling, förädling och entreprenörskap",Skåne,Staffanstorp,1,False,390,Bunden,100,Hvilan Utbildning AB,Privat,5,3,120,72,24,2022,MYH 2022/5497,True
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare inom park och kulturlandskap,Blekinge,Karlskrona,1,False,400,Bunden,100,Hermods AB Karlskrona,Privat,4,3,104,78,26,2022,MYH 2022/4277,True
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare inriktning arbetsledning,Västra Götaland,Göteborg,1,False,400,Bunden,100,Hermods AB Göteborg,Privat,4,3,112,84,28,2022,MYH 2022/4388,True
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare inriktning hållbarhet,Stockholm,Solna,1,False,400,Bunden,100,Hermods AB Stockholm,Privat,4,3,120,90,30,2022,MYH 2022/4329,True
"Lantbruk, djurvård, trädgård, skog och fiske","Trädgårdsmästare- natur, kultur och hållbarhet",Västra Götaland,Mölndal,1,False,400,Bunden,100,Gunnebo Slott och Trädgårdar AB,Privat,5,3,125,75,25,2022,MYH 2022/4492,True
"Lantbruk, djurvård, trädgård, skog och fiske","Trädgårdsmästare, ekologi och entreprenörskap",Stockholm,Södertälje,1,False,400,Bunden,100,"Södertälje kommun, Campus Telge",Kommun,5,3,100,60,20,2022,MYH 2022/4780,True
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare-frilandsodling och förädling,Västerbotten,Umeå,1,False,400,Bunden,100,Umeå kommun - Forslundagymnasiet,Kommun,3,0,60,0,20,2022,MYH 2022/5536,False
Pedagogik och undervisning,Lärarassistent,Stockholm,Solna,1,False,300,Distans,100,Nackademin AB,Privat,3,0,105,0,35,2022,MYH 2022/4485,False
Pedagogik och undervisning,Lärarassistent,Skåne,Vellinge,1,False,200,Bunden,100,Östra Grevie Folkhögskoleförening,Privat,5,0,125,0,25,2022,MYH 2022/5034,False
Pedagogik och undervisning,Lärarassistent,Skåne,Malmö,3,True,200,Distans,100,EdUP Group AB,Privat,5,0,50,0,10,2022,MYH 2022/5142,False
Pedagogik och undervisning,Lärarassistent,Stockholm,Stockholm,3,True,200,Distans,100,EdUP Group AB,Privat,5,0,75,0,15,2022,MYH 2022/5142,False
Pedagogik och undervisning,Lärarassistent,Västerbotten,Umeå,3,True,200,Distans,100,EdUP Group AB,Privat,5,0,50,0,10,2022,MYH 2022/5142,False
Pedagogik och undervisning,Lärarassistent - inriktning integration och specialpedagogik,Stockholm,Värmdö,1,False,225,Distans,100,"Värmdö kommun, Komvux Värmdö",Kommun,5,0,150,0,30,2022,MYH 2022/4584,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Dalarna,Falun,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,0,105,0,35,2022,MYH 2022/5109,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Östergötland,Linköping,1,False,300,Bunden,100,Lernia Utbildning AB,Privat,3,0,105,0,35,2022,MYH 2022/5220,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Blekinge,Karlshamn,1,False,300,Bunden,100,Lernia Utbildning AB,Privat,3,0,60,0,20,2022,MYH 2022/5223,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Norrbotten,Luleå,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,0,60,0,20,2022,MYH 2022/5239,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Västra Götaland,Göteborg,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,0,105,0,35,2022,MYH 2022/5265,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Stockholm,Stockholm,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,0,105,0,35,2022,MYH 2022/5271,False
Pedagogik och undervisning,Lärarassistent - specialisering inom inkludering,Skåne,Malmö,1,False,300,Distans,100,Lernia Utbildning AB,Privat,3,0,105,0,35,2022,MYH 2022/5321,False
Pedagogik och undervisning,"Lärarassistent , inriktning digital kompetens",Stockholm,Botkyrka,1,False,200,Distans,100,Xenter Yrkeshögskola ,Kommun,4,0,140,0,35,2022,MYH 2022/5227,False
Pedagogik och undervisning,Lärarassistent med digital inriktning,Halland,Halmstad,4,True,200,Distans,50,Sverigehälsan AB,Privat,3,0,15,0,5,2022,MYH 2022/5343,False
Pedagogik och undervisning,Lärarassistent med digital inriktning,Skåne,Malmö,4,True,200,Distans,50,Sverigehälsan AB,Privat,3,0,15,0,5,2022,MYH 2022/5343,False
Pedagogik och undervisning,Lärarassistent med digital inriktning,Stockholm,Nacka,4,True,200,Distans,50,Sverigehälsan AB,Privat,3,0,45,0,15,2022,MYH 2022/5343,False
Pedagogik och undervisning,Lärarassistent med digital inriktning,Östergötland,Motala,4,True,200,Distans,50,Sverigehälsan AB,Privat,3,0,30,0,10,2022,MYH 2022/5343,False
Pedagogik och undervisning,Lärarassistent med digital kompetens,Stockholm,Stockholm,1,False,300,Distans,100,Medieinstitutet i Sverige AB,Privat,3,0,105,0,35,2022,MYH 2022/5470,False
Pedagogik och undervisning,"Lärarassistent, inriktning inkludering och integration",Stockholm,Botkyrka,1,False,200,Bunden,100,Xenter Yrkeshögskola ,Kommun,4,0,140,0,35,2022,MYH 2022/5224,False
Pedagogik och undervisning,NPF-pedagog inriktning förskola,Östergötland,Linköping,1,False,300,Distans,100,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,125,0,25,2022,MYH 2022/4243,False
Pedagogik och undervisning,NPF-pedagog inriktning förskola,Stockholm,Stockholm,1,False,300,Distans,100,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,175,0,35,2022,MYH 2022/4251,False
Pedagogik och undervisning,NPF-pedagog inriktning förskola,Västmanland,Västerås,1,False,300,Distans,100,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,150,0,30,2022,MYH 2022/4457,False
Pedagogik och undervisning,NPF-pedagog inriktning förskola,Västra Götaland,Göteborg,1,False,300,Distans,100,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,125,0,25,2022,MYH 2022/4459,False
Pedagogik och undervisning,NPF-specialist,Västra Götaland,Borås,2,True,200,Distans,75,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,75,0,15,2022,MYH 2022/4593,False
Pedagogik och undervisning,NPF-specialist,Östergötland,Norrköping,2,True,200,Distans,75,Plushögskolan AB - Vårdyrkeshögskolan,Privat,5,0,100,0,20,2022,MYH 2022/4593,False
Pedagogik och undervisning,Pedagog i fritidshem,Västra Götaland,Göteborg,1,False,300,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,4,0,140,0,35,2022,MYH 2022/4938,False
Pedagogik och undervisning,Specialistbarnskötare,Södermanland,Nyköping,1,False,200,Distans,50,Campus Nyköping,Kommun,3,0,105,0,35,2022,MYH 2022/5284,False
Pedagogik och undervisning,Specialistbarnskötare,Halland,Falkenberg,1,False,200,Distans,50,Falkenbergs kommun,Kommun,3,0,90,0,30,2022,MYH 2022/5415,False
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Kalmar,Vimmerby,2,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,25,0,5,2022,MYH 2022/4255,False
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Östergötland,Linköping,2,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,100,0,20,2022,MYH 2022/4255,False
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Stockholm,Stockholm,1,False,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,175,0,35,2022,MYH 2022/4261,False
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Västmanland,Västerås,2,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,75,0,15,2022,MYH 2022/4447,False
Pedagogik och undervisning,Specialistbarnskötare Funktionsvariationer/Språkutveckling,Örebro,Örebro,2,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,5,0,50,0,10,2022,MYH 2022/4447,False
Pedagogik och undervisning,Specialistbarnskötare inriktning språkutveckling,Västra Götaland,Göteborg,1,False,200,Bunden,50,"Göteborgs Stad, Yrgo",Kommun,3,0,84,0,28,2022,MYH 2022/4572,False
Pedagogik och undervisning,Specialistbarnskötare med inriktning språkutveckling,Skåne,Malmö,1,False,200,Bunden,50,Yrkeshögskolan Malmö stad,Kommun,5,0,150,0,30,2022,MYH 2022/4935,False
Pedagogik och undervisning,Systemspecialist inom digitalt lärande,Stockholm,Stockholm,2,True,300,Distans,100,YrkesAkademin YH AB,Privat,3,0,45,0,15,2022,MYH 2022/5014,False
Pedagogik och undervisning,Systemspecialist inom digitalt lärande,Västra Götaland,Mölndal,2,True,300,Distans,100,YrkesAkademin YH AB,Privat,3,0,30,0,10,2022,MYH 2022/5014,False
Pedagogik och undervisning,Trafiklärare,Norrbotten,Luleå,1,False,300,Distans,100,YrkesAkademin YH AB,Privat,5,4,100,80,20,2022,MYH 2022/4016,True
Pedagogik och undervisning,Trafiklärare,Västra Götaland,Lerum,1,False,300,Bunden,100,"Lerums kommun, Vuxenutbildningen",Kommun,5,4,150,120,30,2022,MYH 2022/4215,True
Pedagogik och undervisning,Trafiklärare,Skåne,Helsingborg,1,False,300,Bunden,100,Utbildarna i Helsingborg AB,Privat,5,4,120,96,24,2022,MYH 2022/4335,True
Pedagogik och undervisning,Trafiklärare,Stockholm,Upplands-Bro,1,False,300,Bunden,100,"Upplands-Bro kommun, Vuxenutbildningen",Kommun,5,4,150,120,30,2022,MYH 2022/4407,True
Pedagogik och undervisning,Trafiklärare,Västmanland,Västerås,1,False,300,Bunden,100,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,Kommun,4,4,80,80,20,2022,MYH 2022/4624,True
Pedagogik och undervisning,Trafiklärare,Kalmar,Kalmar,1,False,300,Bunden,100,SYAB Gruppen AB,Privat,5,4,125,100,25,2022,MYH 2022/4634,True
Pedagogik och undervisning,Trafiklärare,Värmland,Karlstad,1,False,300,Bunden,100,"Karlstads kommun, Yrkeshögskolan",Kommun,5,4,100,80,20,2022,MYH 2022/5365,True
Pedagogik och undervisning,Trafiklärare,Västernorrland,Härnösand,1,False,300,Distans,100,YrkesAkademin YH AB,Privat,5,0,130,0,26,2022,MYH 2022/4018,False
Pedagogik och undervisning,Trafiklärare,Uppsala,Uppsala,1,False,300,Distans,100,YrkesAkademin YH AB,Privat,4,0,120,0,30,2022,MYH 2022/4118,False
Pedagogik och undervisning,Trafiklärare,Stockholm,Botkyrka,1,False,300,Distans,100,Xenter Yrkeshögskola ,Kommun,4,0,140,0,35,2022,MYH 2022/5013,False
Pedagogik och undervisning,Trafiklärare,Skåne,Malmö,1,False,300,Bunden,100,Lernia Utbildning AB,Privat,4,0,140,0,35,2022,MYH 2022/5219,False
Pedagogik och undervisning,Trafiklärare,Västra Götaland,Göteborg,1,False,300,Bunden,100,Lernia Utbildning AB,Privat,4,0,140,0,35,2022,MYH 2022/5349,False
Pedagogik och undervisning,Trafiklärare,Stockholm,Stockholm,1,False,300,Bunden,100,Lernia Utbildning AB,Privat,4,0,140,0,35,2022,MYH 2022/5366,False
Samhällsbyggnad och byggteknik,3D-visualiserare,Stockholm,Stockholm,1,False,400,Bunden,100,Stiftelsen Stockholms Tekniska Institut,Privat,3,0,60,0,20,2022,MYH 2022/4814,False
Samhällsbyggnad och byggteknik,Akustikkonsult - samhällsbuller,Stockholm,Solna,1,False,400,Distans,100,Hermods AB Stockholm,Privat,4,0,120,0,30,2022,MYH 2022/4611,False
Samhällsbyggnad och byggteknik,Anläggningsingenjör - infrastruktur,Västerbotten,Umeå,1,False,400,Distans,100,Hermods AB Umeå,Privat,4,3,140,105,35,2022,MYH 2022/4619,True
Samhällsbyggnad och byggteknik,Anläggningsingenjör - infrastruktur,Stockholm,Solna,1,False,400,Distans,100,Hermods AB Stockholm,Privat,4,0,140,0,35,2022,MYH 2022/4326,False
Samhällsbyggnad och byggteknik,Anläggningsingenjör - infrastruktur,Skåne,Hässleholm,1,False,400,Bunden,100,"Hässleholms kommun, Yrkeshögskolan Syd",Kommun,3,0,60,0,20,2022,MYH 2022/5299,False
Samhällsbyggnad och byggteknik,"Anläggningsingenjör - infrastruktur, miljö och klimat",Norrbotten,Piteå,4,True,420,Bunden,100,KYH AB,Privat,5,3,30,18,6,2022,MYH 2022/4819,True
Samhällsbyggnad och byggteknik,"Anläggningsingenjör - infrastruktur, miljö och klimat",Skåne,Malmö,4,True,420,Bunden,100,KYH AB,Privat,5,3,50,30,10,2022,MYH 2022/4819,True
