Diarienummer,Kommun,Län,Beslut
MYH 2022/5319,Jönköping,Jönköping,False
MYH 2022/5320,Göteborg,Västra Götaland,True
MYH 2022/5321,Malmö,Skåne,False
MYH 2022/5322,Göteborg,Västra Götaland,True
MYH 2022/5323,Stockholm,Stockholm,False
MYH 2022/5324,Stockholm,Stockholm,False
MYH 2022/5325,Stockholm,Stockholm,False
MYH 2022/5326,Uppsala,Uppsala,False
MYH 2022/5327,Luleå,Norrbotten,False
MYH 2022/5327,Stockholm,Stockholm,False
MYH 2022/5328,Göteborg,Västra Götaland,True
MYH 2022/5329,Malmö,Skåne,True
MYH 2022/5330,Göteborg,Västra Götaland,True
MYH 2022/5331,Borås,Västra Götaland,False
MYH 2022/5332,Borås,Västra Götaland,False
MYH 2022/5333,Borlänge,Dalarna,False
MYH 2022/5334,Göteborg,Västra Götaland,False
MYH 2022/5335,Arvika,Värmland,False
MYH 2022/5335,Gällivare,Norrbotten,False
MYH 2022/5335,Örnsköldsvik,Västernorrland,False
MYH 2022/5336,Helsingborg,Skåne,True
MYH 2022/5337,Halmstad,Halland,False
MYH 2022/5337,Växjö,Kronoberg,False
MYH 2022/5337,Helsingborg,Skåne,False
MYH 2022/5338,Stockholm,Stockholm,True
MYH 2022/5339,Västerås,Västmanland,False
MYH 2022/5340,Gällivare,Norrbotten,False
MYH 2022/5340,Stockholm,Stockholm,False
MYH 2022/5340,Norrköping,Östergötland,False
MYH 2022/5341,Gävle,Gävleborg,True
MYH 2022/5342,Uppsala,Uppsala,False
MYH 2022/5343,Malmö,Skåne,False
MYH 2022/5343,Nacka,Stockholm,False
MYH 2022/5343,Halmstad,Halland,False
MYH 2022/5343,Motala,Östergötland,False
MYH 2022/5344,Kristianstad,Skåne,False
MYH 2022/5344,Halmstad,Halland,False
MYH 2022/5345,Trollhättan,Västra Götaland,True
MYH 2022/5346,Malmö,Skåne,False
MYH 2022/5347,Töreboda,Västra Götaland,False
MYH 2022/5348,Västerås,Västmanland,False
MYH 2022/5348,Falun,Dalarna,False
MYH 2022/5348,Örebro,Örebro,False
MYH 2022/5349,Göteborg,Västra Götaland,False
MYH 2022/5350,Stockholm,Stockholm,True
MYH 2022/5351,Skellefteå,Västerbotten,True
MYH 2022/5352,Stockholm,Stockholm,False
MYH 2022/5353,Linköping,Östergötland,False
MYH 2022/5353,Malmö,Skåne,False
MYH 2022/5354,Nyköping,Södermanland,False
MYH 2022/5355,Gotland,Gotland,False
MYH 2022/5355,Stockholm,Stockholm,False
MYH 2022/5356,Umeå,Västerbotten,False
MYH 2022/5357,Nyköping,Södermanland,True
MYH 2022/5358,Skellefteå,Västerbotten,False
MYH 2022/5359,Skellefteå,Västerbotten,False
MYH 2022/5360,Växjö,Kronoberg,False
MYH 2022/5361,Trollhättan,Västra Götaland,False
MYH 2022/5362,Malmö,Skåne,False
MYH 2022/5363,Hudiksvall,Gävleborg,False
MYH 2022/5363,Stockholm,Stockholm,False
MYH 2022/5364,Stockholm,Stockholm,False
MYH 2022/5364,Karlstad,Värmland,False
MYH 2022/5364,Göteborg,Västra Götaland,False
MYH 2022/5365,Karlstad,Värmland,True
MYH 2022/5366,Stockholm,Stockholm,False
MYH 2022/5367,Uddevalla,Västra Götaland,False
MYH 2022/5368,Kristianstad,Skåne,False
MYH 2022/5368,Helsingborg,Skåne,False
MYH 2022/5369,Stockholm,Stockholm,False
MYH 2022/5369,Eskilstuna,Södermanland,False
MYH 2022/5370,Botkyrka,Stockholm,False
MYH 2022/5371,Botkyrka,Stockholm,False
MYH 2022/5372,Stockholm,Stockholm,False
MYH 2022/5372,Lund,Skåne,False
MYH 2022/5373,Katrineholm,Södermanland,True
MYH 2022/5373,Stockholm,Stockholm,True
MYH 2022/5374,Gävle,Gävleborg,False
MYH 2022/5375,Stockholm,Stockholm,False
MYH 2022/5376,Gävle,Gävleborg,False
MYH 2022/5376,Helsingborg,Skåne,False
MYH 2022/5377,Göteborg,Västra Götaland,True
MYH 2022/5378,Göteborg,Västra Götaland,True
MYH 2022/5379,Karlstad,Värmland,False
MYH 2022/5380,Stockholm,Stockholm,True
MYH 2022/5381,Uppsala,Uppsala,True
MYH 2022/5382,Göteborg,Västra Götaland,False
MYH 2022/5383,Göteborg,Västra Götaland,True
MYH 2022/5384,Ljungby,Kronoberg,False
MYH 2022/5385,Stockholm,Stockholm,False
MYH 2022/5386,Södertälje,Stockholm,True
MYH 2022/5387,Malmö,Skåne,False
MYH 2022/5388,Göteborg,Västra Götaland,True
MYH 2022/5389,Haninge,Stockholm,False
MYH 2022/5390,Linköping,Östergötland,False
MYH 2022/5390,Uppsala,Uppsala,False
MYH 2022/5390,Stockholm,Stockholm,False
MYH 2022/5390,Helsingborg,Skåne,False
MYH 2022/5390,Sundsvall,Västernorrland,False
MYH 2022/5390,Jönköping,Jönköping,False
MYH 2022/5391,Luleå,Norrbotten,False
MYH 2022/5391,Uppsala,Uppsala,False
MYH 2022/5392,Göteborg,Västra Götaland,False
MYH 2022/5392,Stockholm,Stockholm,False
MYH 2022/5393,Göteborg,Västra Götaland,False
MYH 2022/5393,Helsingborg,Skåne,False
MYH 2022/5394,Simrishamn,Skåne,False
MYH 2022/5395,Hudiksvall,Gävleborg,True
MYH 2022/5396,Simrishamn,Skåne,True
MYH 2022/5397,Karlstad,Värmland,False
MYH 2022/5397,Stockholm,Stockholm,False
MYH 2022/5398,Boden,Norrbotten,True
MYH 2022/5399,Ånge,Västernorrland,True
MYH 2022/5400,Stockholm,Stockholm,False
MYH 2022/5401,Malmö,Skåne,False
MYH 2022/5402,Gävle,Gävleborg,True
MYH 2022/5403,Umeå,Västerbotten,True
MYH 2022/5404,Umeå,Västerbotten,True
MYH 2022/5405,Göteborg,Västra Götaland,False
MYH 2022/5405,Stockholm,Stockholm,False
MYH 2022/5406,Hallsberg,Örebro,True
MYH 2022/5407,Klippan,Skåne,False
MYH 2022/5408,Stockholm,Stockholm,False
MYH 2022/5409,Stockholm,Stockholm,True
MYH 2022/5410,Stockholm,Stockholm,False
MYH 2022/5411,Örnsköldsvik,Västernorrland,False
MYH 2022/5412,Göteborg,Västra Götaland,True
MYH 2022/5413,Umeå,Västerbotten,False
MYH 2022/5414,Stockholm,Stockholm,False
MYH 2022/5415,Falkenberg,Halland,False
MYH 2022/5416,Stockholm,Stockholm,False
MYH 2022/5417,Stockholm,Stockholm,True
MYH 2022/5418,Stockholm,Stockholm,True
MYH 2022/5419,Arvidsjaur,Norrbotten,True
MYH 2022/5419,Arjeplog,Norrbotten,True
MYH 2022/5419,Västervik,Kalmar,True
MYH 2022/5419,Vilhelmina,Västerbotten,True
MYH 2022/5419,Sollefteå,Västernorrland,True
MYH 2022/5419,Sorsele,Västerbotten,True
MYH 2022/5419,Dorotea,Västerbotten,True
MYH 2022/5420,Ronneby,Blekinge,False
MYH 2022/5420,Arvidsjaur,Norrbotten,False
MYH 2022/5420,Piteå,Norrbotten,False
MYH 2022/5420,Malmö,Skåne,False
MYH 2022/5420,Åre,Jämtland,False
MYH 2022/5421,Haninge,Stockholm,False
MYH 2022/5422,Stockholm,Stockholm,False
MYH 2022/5423,Stockholm,Stockholm,True
MYH 2022/5424,Stockholm,Stockholm,False
MYH 2022/5425,Stockholm,Stockholm,False
MYH 2022/5426,Stockholm,Stockholm,True
MYH 2022/5427,Göteborg,Västra Götaland,False
MYH 2022/5428,Stockholm,Stockholm,False
MYH 2022/5430,Stockholm,Stockholm,False
MYH 2022/5431,Nässjö,Jönköping,True
MYH 2022/5432,Uddevalla,Västra Götaland,False
MYH 2022/5433,Stockholm,Stockholm,False
MYH 2022/5434,Nässjö,Jönköping,True
MYH 2022/5435,Göteborg,Västra Götaland,False
MYH 2022/5436,Göteborg,Västra Götaland,False
MYH 2022/5437,Stockholm,Stockholm,False
MYH 2022/5438,Umeå,Västerbotten,False
MYH 2022/5439,Trollhättan,Västra Götaland,True
MYH 2022/5440,Stockholm,Stockholm,False
MYH 2022/5440,Hudiksvall,Gävleborg,False
MYH 2022/5441,Stockholm,Stockholm,False
MYH 2022/5442,Sundsvall,Västernorrland,False
MYH 2022/5443,Hudiksvall,Gävleborg,False
MYH 2022/5443,Sundsvall,Västernorrland,False
MYH 2022/5444,Malmö,Skåne,False
MYH 2022/5445,Malmö,Skåne,True
MYH 2022/5446,Göteborg,Västra Götaland,True
MYH 2022/5447,Stockholm,Stockholm,False
MYH 2022/5448,Tibro,Västra Götaland,True
MYH 2022/5449,Malmö,Skåne,False
MYH 2022/5449,Stockholm,Stockholm,False
MYH 2022/5449,Göteborg,Västra Götaland,False
MYH 2022/5450,Hallsberg,Örebro,False
MYH 2022/5451,Tibro,Västra Götaland,False
MYH 2022/5452,Stockholm,Stockholm,False
MYH 2022/5453,Tibro,Västra Götaland,False
MYH 2022/5454,Tibro,Västra Götaland,True
MYH 2022/5455,Stockholm,Stockholm,False
MYH 2022/5456,Stockholm,Stockholm,False
MYH 2022/5457,Göteborg,Västra Götaland,False
MYH 2022/5457,Skellefteå,Västerbotten,False
MYH 2022/5457,Malmö,Skåne,False
MYH 2022/5457,Sundsvall,Västernorrland,False
MYH 2022/5457,Luleå,Norrbotten,False
MYH 2022/5458,Stockholm,Stockholm,False
MYH 2022/5459,Göteborg,Västra Götaland,True
MYH 2022/5459,Linköping,Östergötland,True
MYH 2022/5459,Skellefteå,Västerbotten,True
MYH 2022/5459,Stockholm,Stockholm,True
MYH 2022/5459,Malmö,Skåne,True
MYH 2022/5460,Stockholm,Stockholm,False
MYH 2022/5460,Göteborg,Västra Götaland,False
MYH 2022/5461,Luleå,Norrbotten,False
MYH 2022/5461,Linköping,Östergötland,False
MYH 2022/5461,Stockholm,Stockholm,False
MYH 2022/5461,Umeå,Västerbotten,False
MYH 2022/5461,Göteborg,Västra Götaland,False
MYH 2022/5461,Sundsvall,Västernorrland,False
MYH 2022/5462,Stockholm,Stockholm,True
MYH 2022/5463,Skellefteå,Västerbotten,False
MYH 2022/5464,Skellefteå,Västerbotten,True
MYH 2022/5464,Sundsvall,Västernorrland,True
MYH 2022/5464,Umeå,Västerbotten,True
MYH 2022/5464,Luleå,Norrbotten,True
MYH 2022/5464,Göteborg,Västra Götaland,True
MYH 2022/5464,Linköping,Östergötland,True
MYH 2022/5464,Malmö,Skåne,True
MYH 2022/5465,Umeå,Västerbotten,False
MYH 2022/5465,Göteborg,Västra Götaland,False
MYH 2022/5465,Linköping,Östergötland,False
MYH 2022/5465,Sundsvall,Västernorrland,False
MYH 2022/5465,Luleå,Norrbotten,False
MYH 2022/5465,Malmö,Skåne,False
MYH 2022/5466,Stockholm,Stockholm,False
MYH 2022/5467,Borås,Västra Götaland,False
MYH 2022/5468,Stockholm,Stockholm,False
MYH 2022/5469,Karlstad,Värmland,False
MYH 2022/5469,Luleå,Norrbotten,False
MYH 2022/5469,Malmö,Skåne,False
MYH 2022/5469,Skellefteå,Västerbotten,False
MYH 2022/5469,Göteborg,Västra Götaland,False
MYH 2022/5470,Stockholm,Stockholm,False
MYH 2022/5471,Stockholm,Stockholm,False
MYH 2022/5471,Sundsvall,Västernorrland,False
MYH 2022/5471,Göteborg,Västra Götaland,False
MYH 2022/5472,Stockholm,Stockholm,False
MYH 2022/5473,Göteborg,Västra Götaland,True
MYH 2022/5473,Arvika,Värmland,True
MYH 2022/5474,Stockholm,Stockholm,False
MYH 2022/5475,Borås,Västra Götaland,True
MYH 2022/5476,Ludvika,Dalarna,True
MYH 2022/5477,Ljungby,Kronoberg,False
MYH 2022/5477,Gällivare,Norrbotten,False
MYH 2022/5477,Skellefteå,Västerbotten,False
MYH 2022/5477,Piteå,Norrbotten,False
MYH 2022/5478,Göteborg,Västra Götaland,False
MYH 2022/5479,Göteborg,Västra Götaland,False
MYH 2022/5480,Stockholm,Stockholm,False
MYH 2022/5481,Malmö,Skåne,False
MYH 2022/5482,Norrköping,Östergötland,False
MYH 2022/5483,Göteborg,Västra Götaland,False
MYH 2022/5484,Stockholm,Stockholm,True
MYH 2022/5485,Göteborg,Västra Götaland,False
MYH 2022/5485,Stockholm,Stockholm,False
MYH 2022/5485,Karlstad,Värmland,False
MYH 2022/5486,Stockholm,Stockholm,True
MYH 2022/5487,Skövde,Västra Götaland,False
MYH 2022/5488,Umeå,Västerbotten,True
MYH 2022/5489,Stockholm,Stockholm,False
MYH 2022/5490,Göteborg,Västra Götaland,True
MYH 2022/5490,Skellefteå,Västerbotten,True
MYH 2022/5490,Stockholm,Stockholm,True
MYH 2022/5491,Stockholm,Stockholm,False
MYH 2022/5492,Mölndal,Västra Götaland,False
MYH 2022/5493,Stockholm,Stockholm,True
MYH 2022/5494,Göteborg,Västra Götaland,False
MYH 2022/5495,Örebro,Örebro,False
MYH 2022/5496,Malmö,Skåne,True
MYH 2022/5497,Staffanstorp,Skåne,True
MYH 2022/5498,Göteborg,Västra Götaland,False
MYH 2022/5499,Stockholm,Stockholm,False
MYH 2022/5500,Sigtuna,Stockholm,True
MYH 2022/5501,Stockholm,Stockholm,False
MYH 2022/5502,Sigtuna,Stockholm,False
MYH 2022/5503,Stockholm,Stockholm,False
MYH 2022/5504,Stockholm,Stockholm,False
MYH 2022/5505,Stockholm,Stockholm,False
MYH 2022/5506,Stockholm,Stockholm,False
MYH 2022/5507,Båstad,Skåne,True
MYH 2022/5508,Göteborg,Västra Götaland,False
MYH 2022/5508,Stockholm,Stockholm,False
MYH 2022/5509,Stockholm,Stockholm,False
MYH 2022/5509,Göteborg,Västra Götaland,False
MYH 2022/5510,Stockholm,Stockholm,False
MYH 2022/5510,Göteborg,Västra Götaland,False
MYH 2022/5510,Malmö,Skåne,False
MYH 2022/5511,Stockholm,Stockholm,False
MYH 2022/5512,Stockholm,Stockholm,False
MYH 2022/5512,Malmö,Skåne,False
MYH 2022/5512,Göteborg,Västra Götaland,False
MYH 2022/5512,Skövde,Västra Götaland,False
MYH 2022/5513,Karlshamn,Blekinge,False
MYH 2022/5513,Västervik,Kalmar,False
MYH 2022/5513,Simrishamn,Skåne,False
MYH 2022/5513,Göteborg,Västra Götaland,False
MYH 2022/5513,Malmö,Skåne,False
MYH 2022/5514,Gävle,Gävleborg,False
MYH 2022/5514,Göteborg,Västra Götaland,False
MYH 2022/5514,Stockholm,Stockholm,False
MYH 2022/5515,Göteborg,Västra Götaland,False
MYH 2022/5516,Stockholm,Stockholm,True
MYH 2022/5517,Stockholm,Stockholm,False
MYH 2022/5518,Stockholm,Stockholm,False
MYH 2022/5519,Vimmerby,Kalmar,False
MYH 2022/5519,Göteborg,Västra Götaland,False
MYH 2022/5519,Ronneby,Blekinge,False
MYH 2022/5519,Söderhamn,Gävleborg,False
MYH 2022/5519,Gällivare,Norrbotten,False
MYH 2022/5520,Göteborg,Västra Götaland,False
MYH 2022/5520,Helsingborg,Skåne,False
MYH 2022/5520,Stockholm,Stockholm,False
MYH 2022/5521,Stockholm,Stockholm,False
MYH 2022/5522,Stockholm,Stockholm,True
MYH 2022/5523,Stockholm,Stockholm,False
MYH 2022/5524,Göteborg,Västra Götaland,True
MYH 2022/5524,Västervik,Kalmar,True
MYH 2022/5525,Göteborg,Västra Götaland,False
MYH 2022/5526,Göteborg,Västra Götaland,False
MYH 2022/5527,Stockholm,Stockholm,False
MYH 2022/5528,Stockholm,Stockholm,False
MYH 2022/5529,Kungälv,Västra Götaland,False
MYH 2022/5530,Botkyrka,Stockholm,False
MYH 2022/5531,Stockholm,Stockholm,False
MYH 2022/5532,Göteborg,Västra Götaland,False
MYH 2022/5533,Malmö,Skåne,True
MYH 2022/5534,Stockholm,Stockholm,True
MYH 2022/5534,Göteborg,Västra Götaland,True
MYH 2022/5535,Kungälv,Västra Götaland,False
MYH 2022/5536,Umeå,Västerbotten,False
MYH 2022/5537,Stockholm,Stockholm,False
MYH 2022/5538,Örebro,Örebro,False
MYH 2022/5539,Kungälv,Västra Götaland,False
MYH 2022/5540,Kungälv,Västra Götaland,False
MYH 2022/5541,Kungälv,Västra Götaland,False
MYH 2023/2916,Haninge,Stockholm,True
MYH 2023/2916,Kristianstad,Skåne,True
MYH 2023/2919,Haninge,Stockholm,True
MYH 2023/2920,Göteborg,Västra Götaland,False
MYH 2023/2920,Uppsala,Uppsala,False
MYH 2023/2923,Järfälla,Stockholm,True
MYH 2023/2927,Malmö,Skåne,True
MYH 2023/2928,Göteborg,Västra Götaland,False
MYH 2023/2928,Järfälla,Stockholm,False
MYH 2023/2932,Helsingborg,Skåne,False
MYH 2023/2932,Gotland,Gotland,False
MYH 2023/2958,Göteborg,Västra Götaland,False
MYH 2023/2958,Solna,Stockholm,False
MYH 2023/2958,Helsingborg,Skåne,False
MYH 2023/2964,Umeå,Västerbotten,True
MYH 2023/2965,Stockholm,Stockholm,False
MYH 2023/2965,Östersund,Jämtland,False
MYH 2023/2968,Umeå,Västerbotten,False
MYH 2023/2968,Göteborg,Västra Götaland,False
MYH 2023/2969,Umeå,Västerbotten,False
MYH 2023/2974,Solna,Stockholm,False
MYH 2023/2977,Solna,Stockholm,False
MYH 2023/2979,Solna,Stockholm,False
MYH 2023/2983,Solna,Stockholm,False
MYH 2023/2985,Göteborg,Västra Götaland,True
MYH 2023/2986,Örebro,Örebro,True
MYH 2023/2987,Lund,Skåne,True
MYH 2023/2990,Göteborg,Västra Götaland,True
MYH 2023/2991,Sundsvall,Västernorrland,True
MYH 2023/2993,Göteborg,Västra Götaland,True
MYH 2023/2994,Karlskrona,Blekinge,False
MYH 2023/2995,Örebro,Örebro,False
MYH 2023/2996,Trollhättan,Västra Götaland,True
MYH 2023/2997,Helsingborg,Skåne,False
MYH 2023/2998,Göteborg,Västra Götaland,False
MYH 2023/2999,Göteborg,Västra Götaland,True
MYH 2023/3002,Solna,Stockholm,False
MYH 2023/3018,Solna,Stockholm,False
MYH 2023/3025,Örebro,Örebro,True
MYH 2023/3028,Malmö,Skåne,False
MYH 2023/3029,Östersund,Jämtland,True
MYH 2023/3029,Umeå,Västerbotten,True
MYH 2023/3029,Stockholm,Stockholm,True
MYH 2023/3030,Helsingborg,Skåne,True
MYH 2023/3031,Solna,Stockholm,False
MYH 2023/3033,Solna,Stockholm,True
MYH 2023/3035,Solna,Stockholm,True
MYH 2023/3036,Östersund,Jämtland,False
MYH 2023/3036,Umeå,Västerbotten,False
MYH 2023/3036,Luleå,Norrbotten,False
MYH 2023/3037,Solna,Stockholm,True
MYH 2023/3038,Solna,Stockholm,False
MYH 2023/3047,Solna,Stockholm,False
MYH 2023/3048,Göteborg,Västra Götaland,True
MYH 2023/3049,Borås,Västra Götaland,True
MYH 2023/3049,Karlskrona,Blekinge,True
MYH 2023/3050,Solna,Stockholm,True
MYH 2023/3051,Härnösand,Västernorrland,False
MYH 2023/3051,Östersund,Jämtland,False
MYH 2023/3053,Sundsvall,Västernorrland,True
MYH 2023/3054,Trollhättan,Västra Götaland,False
MYH 2023/3055,Falun,Dalarna,False
MYH 2023/3056,Helsingborg,Skåne,False
MYH 2023/3057,Tranås,Jönköping,True
MYH 2023/3065,Göteborg,Västra Götaland,False
MYH 2023/3065,Örebro,Örebro,False
MYH 2023/3066,Stockholm,Stockholm,False
MYH 2023/3066,Örnsköldsvik,Västernorrland,False
MYH 2023/3066,Östersund,Jämtland,False
MYH 2023/3068,Malmö,Skåne,True
MYH 2023/3069,Uppsala,Uppsala,False
MYH 2023/3070,Stockholm,Stockholm,False
MYH 2023/3070,Göteborg,Västra Götaland,False
MYH 2023/3071,Stockholm,Stockholm,False
MYH 2023/3072,Kalmar,Kalmar,False
MYH 2023/3072,Göteborg,Västra Götaland,False
MYH 2023/3073,Östersund,Jämtland,True
MYH 2023/3073,Härnösand,Västernorrland,True
MYH 2023/3074,Umeå,Västerbotten,False
MYH 2023/3074,Stockholm,Stockholm,False
MYH 2023/3075,Stockholm,Stockholm,False
MYH 2023/3075,Umeå,Västerbotten,False
MYH 2023/3076,Östersund,Jämtland,True
MYH 2023/3076,Umeå,Västerbotten,True
MYH 2023/3079,Ljungby,Kronoberg,False
MYH 2023/3091,Stockholm,Stockholm,True
MYH 2023/3092,Stockholm,Stockholm,False
MYH 2023/3092,Göteborg,Västra Götaland,False
MYH 2023/3094,Umeå,Västerbotten,False
MYH 2023/3095,Helsingborg,Skåne,False
MYH 2023/3097,Stockholm,Stockholm,True
MYH 2023/3098,Malmö,Skåne,True
MYH 2023/3099,Göteborg,Västra Götaland,False
MYH 2023/3099,Stockholm,Stockholm,False
MYH 2023/3100,Uppsala,Uppsala,False
MYH 2023/3101,Stockholm,Stockholm,False
MYH 2023/3103,Jönköping,Jönköping,False
MYH 2023/3104,Uddevalla,Västra Götaland,True
MYH 2023/3105,Kiruna,Norrbotten,False
MYH 2023/3105,Kalix,Norrbotten,False
MYH 2023/3106,Göteborg,Västra Götaland,True
MYH 2023/3106,Västerås,Västmanland,True
MYH 2023/3107,Örebro,Örebro,False
MYH 2023/3107,Solna,Stockholm,False
MYH 2023/3107,Malmö,Skåne,False
MYH 2023/3108,Karlskrona,Blekinge,False
MYH 2023/3108,Stockholm,Stockholm,False
MYH 2023/3109,Solna,Stockholm,True
MYH 2023/3110,Göteborg,Västra Götaland,False
MYH 2023/3112,Kalmar,Kalmar,False
MYH 2023/3113,Växjö,Kronoberg,True
MYH 2023/3114,Göteborg,Västra Götaland,False
MYH 2023/3114,Halmstad,Halland,False
MYH 2023/3116,Malmö,Skåne,True
MYH 2023/3119,Umeå,Västerbotten,True
MYH 2023/3119,Luleå,Norrbotten,True
MYH 2023/3120,Växjö,Kronoberg,True
MYH 2023/3121,Karlstad,Värmland,False
MYH 2023/3122,Göteborg,Västra Götaland,True
MYH 2023/3122,Lund,Skåne,True
MYH 2023/3124,Göteborg,Västra Götaland,True
MYH 2023/3125,Borlänge,Dalarna,False
MYH 2023/3126,Malmö,Skåne,True
MYH 2023/3126,Solna,Stockholm,True
MYH 2023/3127,Stockholm,Stockholm,True
MYH 2023/3128,Göteborg,Västra Götaland,False
MYH 2023/3129,Växjö,Kronoberg,False
MYH 2023/3129,Göteborg,Västra Götaland,False
MYH 2023/3130,Göteborg,Västra Götaland,False
MYH 2023/3131,Solna,Stockholm,False
MYH 2023/3132,Borlänge,Dalarna,False
MYH 2023/3132,Uppsala,Uppsala,False
MYH 2023/3132,Karlskrona,Blekinge,False
MYH 2023/3133,Karlskrona,Blekinge,False
MYH 2023/3133,Solna,Stockholm,False
MYH 2023/3134,Östersund,Jämtland,False
MYH 2023/3135,Göteborg,Västra Götaland,False
MYH 2023/3135,Kristianstad,Skåne,False
MYH 2023/3136,Stockholm,Stockholm,True
MYH 2023/3138,Örnsköldsvik,Västernorrland,True
MYH 2023/3139,Eskilstuna,Södermanland,True
MYH 2023/3140,Solna,Stockholm,False
MYH 2023/3141,Halmstad,Halland,False
MYH 2023/3142,Göteborg,Västra Götaland,False
MYH 2023/3145,Örebro,Örebro,False
MYH 2023/3151,Örebro,Örebro,False
MYH 2023/3152,Helsingborg,Skåne,False
MYH 2023/3153,Göteborg,Västra Götaland,False
MYH 2023/3153,Solna,Stockholm,False
MYH 2023/3154,Helsingborg,Skåne,False
MYH 2023/3158,Östersund,Jämtland,False
MYH 2023/3158,Stockholm,Stockholm,False
MYH 2023/3159,Malmö,Skåne,False
MYH 2023/3160,Stockholm,Stockholm,False
MYH 2023/3161,Karlstad,Värmland,False
MYH 2023/3161,Boden,Norrbotten,False
MYH 2023/3161,Stockholm,Stockholm,False
MYH 2023/3162,Malmö,Skåne,False
MYH 2023/3162,Stockholm,Stockholm,False
MYH 2023/3162,Göteborg,Västra Götaland,False
MYH 2023/3164,Malmö,Skåne,False
MYH 2023/3165,Solna,Stockholm,True
MYH 2023/3165,Umeå,Västerbotten,True
MYH 2023/3166,Stockholm,Stockholm,False
MYH 2023/3167,Stockholm,Stockholm,True
MYH 2023/3168,Göteborg,Västra Götaland,False
MYH 2023/3169,Helsingborg,Skåne,False
MYH 2023/3171,Borlänge,Dalarna,False
MYH 2023/3172,Solna,Stockholm,False
MYH 2023/3173,Stockholm,Stockholm,True
MYH 2023/3174,Göteborg,Västra Götaland,False
MYH 2023/3176,Borlänge,Dalarna,False
MYH 2023/3177,Stockholm,Stockholm,False
MYH 2023/3178,Stockholm,Stockholm,False
MYH 2023/3178,Göteborg,Västra Götaland,False
MYH 2023/3179,Malmö,Skåne,False
MYH 2023/3180,Göteborg,Västra Götaland,False
MYH 2023/3181,Göteborg,Västra Götaland,False
MYH 2023/3182,Malmö,Skåne,False
MYH 2023/3185,Stockholm,Stockholm,False
MYH 2023/3186,Solna,Stockholm,False
MYH 2023/3188,Linköping,Östergötland,False
MYH 2023/3188,Göteborg,Västra Götaland,False
MYH 2023/3188,Lund,Skåne,False
MYH 2023/3189,Karlstad,Värmland,False
MYH 2023/3190,Örebro,Örebro,False
MYH 2023/3191,Göteborg,Västra Götaland,False
MYH 2023/3192,Luleå,Norrbotten,True
MYH 2023/3193,Växjö,Kronoberg,False
MYH 2023/3194,Växjö,Kronoberg,False
MYH 2023/3194,Halmstad,Halland,False
MYH 2023/3195,Växjö,Kronoberg,False
MYH 2023/3196,Södertälje,Stockholm,False
MYH 2023/3197,Malmö,Skåne,False
MYH 2023/3198,Stockholm,Stockholm,False
MYH 2023/3199,Stockholm,Stockholm,False
