,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare administrativ enhet,Huvudmannatyp,Sökta platser per utbildningsomgång,Sökta platser totalt,Beviljade platser totalt,Diarienummer,Beslut,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Ansökningsomgång,Antal kommuner
920,Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker ,Västra Götaland,Uddevalla,True,315,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,25,125,75,MYH 2020/4448,True,5,3,2020,2
921,Hälso- och sjukvård samt socialt arbete,Integrationscoach,Stockholm,Stockholm,False,300,Distans,100,TUC Sweden AB - Yrkeshögskola,Privat,35,105,0,MYH 2020/5413,False,3,0,2020,1
922,Hälso- och sjukvård samt socialt arbete,Integrationspedagog med arbetsmarknadskompetens,Gävleborg,Hudiksvall,False,225,Distans,100,Hudiksvall kommun CUL,Kommun,32,96,64,MYH 2020/4648,True,3,2,2020,1
923,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Jönköping,Tranås,False,300,Distans,100,TUC Sweden AB - Yrkeshögskola,Privat,25,125,50,MYH 2020/4799,True,5,2,2020,1
924,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Västernorrland,Örnsköldsvik,False,300,Distans,100,Kunskap & Kompetens i Sverige AB,Privat,25,75,50,MYH 2020/5488,True,3,2,2020,1
925,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Västra Götaland,Göteborg,False,300,Distans,100,"Göteborgs Stad, Yrgo",Kommun,26,104,52,MYH 2020/5464,True,4,2,2020,1
926,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad undersköterska,Kalmar,Oskarshamn,False,200,Distans,50,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",Kommun,20,60,0,MYH 2020/5485,False,3,0,2020,1
927,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad undersköterska / Skötare / Boendestödjare,Kronoberg,Växjö,False,200,Distans,100,"Region Kronoberg, YH Region Kronoberg",Landsting,20,60,60,MYH 2020/4594,True,3,3,2020,1
928,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad Undersköterska/Skötare/Stödpedagog,Stockholm,Norrtälje,True,200,Distans,50,"Göteborgs Stad, Yrgo",Kommun,5,25,15,MYH 2020/5461,True,5,3,2020,2
929,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad Undersköterska/Skötare/Stödpedagog,Västra Götaland,Göteborg,True,200,Distans,50,"Göteborgs Stad, Yrgo",Kommun,30,150,90,MYH 2020/5461,True,5,3,2020,2
930,Hälso- och sjukvård samt socialt arbete,"Samordnare av välfärdsteknologi inom hälsa, vård och omsorg",Västmanland,Västerås,False,200,Bunden,100,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,Kommun,20,60,0,MYH 2020/5538,False,3,0,2020,1
931,Hälso- och sjukvård samt socialt arbete,"Skötare i psykiatrisk verksamhet för barn, unga och vuxna",Dalarna,Säter,False,400,Distans,100,"Region Dalarna, Psykiatrins Utvecklingsenhet",Landsting,30,150,60,MYH 2020/4688,True,5,2,2020,1
932,Hälso- och sjukvård samt socialt arbete,"Skötare med specialistkompetens inom öppen- och 
sluten psykiatrisk vård 
",Östergötland,Linköping,False,200,Distans,50,Östsvenska Yrkeshögskolan AB,Privat,30,90,0,MYH 2020/5082,False,3,0,2020,1
933,Hälso- och sjukvård samt socialt arbete,Skötare med specialistkompetens inom öppen- och sluten psykiatrisk vård,Stockholm,Stockholm,False,200,Distans,50,Forsman och Nydahl AB (MOA Lärcentrum),Privat,35,175,0,MYH 2020/4396,False,5,0,2020,1
934,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Jämtland,Östersund,False,400,Bunden,100,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,Privat,25,75,75,MYH 2020/5348,True,3,3,2020,1
935,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Jönköping,Gislaved,True,400,Bunden,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,10,20,0,MYH 2020/5382,False,2,0,2020,2
936,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Jönköping,Jönköping,False,400,Distans,100,Hermods AB Jönköping,Privat,35,140,0,MYH 2020/4343,False,4,0,2020,1
937,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Jönköping,Jönköping,True,400,Bunden,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,20,40,0,MYH 2020/5382,False,2,0,2020,2
938,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Kalmar,Kalmar,False,400,Distans,100,Svensk vård och kompetensutveckling i Stockholm AB,Privat,31,93,0,MYH 2020/5738,False,3,0,2020,1
939,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Kronoberg,Växjö,False,400,Bunden,100,Växjö Fria Gymnasium AB,Privat,35,175,0,MYH 2020/4738,False,5,0,2020,1
940,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Kronoberg,Växjö,False,400,Distans,100,Växjö Fria Gymnasium AB,Privat,35,175,0,MYH 2020/4742,False,5,0,2020,1
941,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Stockholm,Järfälla,False,400,Bunden,100,Funkisgruppen Academy AB,Privat,35,175,0,MYH 2020/5749,False,5,0,2020,1
942,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Östergötland,Norrköping,False,400,Bunden,100,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,25,50,0,MYH 2020/5383,False,2,0,2020,1
943,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Stockholm,Järfälla,True,400,Distans,100,Funkisgruppen Academy AB,Privat,6,30,0,MYH 2020/5750,False,5,0,2020,5
944,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Stockholm,Solna,True,400,Distans,100,Funkisgruppen Academy AB,Privat,6,30,0,MYH 2020/5750,False,5,0,2020,5
945,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Stockholm,Stockholm,False,400,Bunden,100,Funkisgruppen Academy AB,Privat,35,175,0,MYH 2020/5724,False,5,0,2020,1
946,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Stockholm,Stockholm,True,400,Distans,100,Funkisgruppen Academy AB,Privat,6,30,0,MYH 2020/5750,False,5,0,2020,5
947,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Stockholm,Österåker,True,400,Distans,100,Funkisgruppen Academy AB,Privat,5,25,0,MYH 2020/5750,False,5,0,2020,5
948,Hälso- och sjukvård samt socialt arbete,Socialpedagog ,Västmanland,Västerås,True,400,Distans,100,Funkisgruppen Academy AB,Privat,6,30,0,MYH 2020/5750,False,5,0,2020,5
949,Hälso- och sjukvård samt socialt arbete,Socialpedagog distans ,Skåne,Malmö,False,400,Distans,100,Prokompetens i Sverige AB,Privat,32,64,0,MYH 2020/5780,False,2,0,2020,1
950,Hälso- och sjukvård samt socialt arbete,Socialpedagog inom KBT,Jämtland,Östersund,False,400,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4585,False,5,0,2020,1
951,Hälso- och sjukvård samt socialt arbete,Socialpedagog inom KBT,Södermanland,Katrineholm,False,400,Distans,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4368,False,5,0,2020,1
952,Hälso- och sjukvård samt socialt arbete,Socialpedagog inom KBT,Västra Götaland,Uddevalla,False,400,Bunden,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4412,False,5,0,2020,1
953,Hälso- och sjukvård samt socialt arbete,Socialpedagog med särskild kompetens inom KBT,Halland,Halmstad,False,400,Bunden,100,Sverigehälsan AB,Privat,35,175,105,MYH 2020/5571,True,5,3,2020,1
954,Hälso- och sjukvård samt socialt arbete,Socialpedagog med särskild kompetens inom KBT,Skåne,Hässleholm,False,400,Distans,100,Sverigehälsan AB,Privat,35,175,0,MYH 2020/5577,False,5,0,2020,1
955,Hälso- och sjukvård samt socialt arbete,Socialpsykiatrisk Boendestödspedagog,Västra Götaland,Uddevalla,False,200,Bunden,100,"Uddevalla kommun, Vuxenutbildningen",Kommun,26,78,0,MYH 2020/4656,False,3,0,2020,1
956,Hälso- och sjukvård samt socialt arbete,Specialist undersköterska - Palliativ vård ,Jönköping,Jönköping,False,210,Distans,50,TUC Sweden AB - Yrkeshögskola,Privat,35,105,105,MYH 2020/4942,True,3,3,2020,1
957,Hälso- och sjukvård samt socialt arbete,"Specialistundersköterska – akutsjukvård, intensivvård och infektion",Stockholm,Stockholm,False,200,Distans,100,ABF-S Avdelning i Stockholm,Privat,35,175,0,MYH 2020/5183,False,5,0,2020,1
958,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk hälsa och ohälsa,Skåne,Bromölla,True,200,Bunden,50,"Kristianstad kommun, Vuxenutbildningen",Kommun,4,16,0,MYH 2020/5223,False,4,0,2020,5
959,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk hälsa och ohälsa,Skåne,Hässleholm,True,200,Bunden,50,"Kristianstad kommun, Vuxenutbildningen",Kommun,8,32,0,MYH 2020/5223,False,4,0,2020,5
960,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk hälsa och ohälsa,Skåne,Kristianstad,True,200,Bunden,50,"Kristianstad kommun, Vuxenutbildningen",Kommun,12,48,0,MYH 2020/5223,False,4,0,2020,5
961,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk hälsa och ohälsa,Skåne,Osby,True,200,Bunden,50,"Kristianstad kommun, Vuxenutbildningen",Kommun,4,16,0,MYH 2020/5223,False,4,0,2020,5
962,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk hälsa och ohälsa,Skåne,Östra Göinge,True,200,Bunden,50,"Kristianstad kommun, Vuxenutbildningen",Kommun,4,16,0,MYH 2020/5223,False,4,0,2020,5
963,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykisk ohälsa,Södermanland,Nyköping,False,200,Distans,50,Campus Nyköping,Kommun,35,105,0,MYH 2020/3238,False,3,0,2020,1
964,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - välfärdsteknik,Västmanland,Arboga,False,100,Distans,50,"Arboga kommun, Vuxenutbildningen",Kommun,25,125,0,MYH 2020/5102,False,5,0,2020,1
965,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldre med multisjukdom,Skåne,Malmö,False,200,Bunden,50,Malmö stad Yrkeshögskolan Malmö,Kommun,35,175,0,MYH 2020/5270,False,5,0,2020,1
966,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldre och välfärdsteknik,Jönköping,Värnamo,True,200,Distans,50,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",Kommun,12,36,36,MYH 2020/5341,True,3,3,2020,3
967,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldre och välfärdsteknik,Kalmar,Oskarshamn,True,200,Distans,50,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",Kommun,10,30,30,MYH 2020/5341,True,3,3,2020,3
968,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldre och välfärdsteknik,Kalmar,Vimmerby,True,200,Distans,50,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",Kommun,8,24,24,MYH 2020/5341,True,3,3,2020,3
969,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldres hälsa,Stockholm,Stockholm,False,200,Bunden,50,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Privat,30,90,0,MYH 2020/5384,False,3,0,2020,1
970,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska anestesi- och operationssjukvård,Östergötland,Linköping,False,200,Distans,50,Östsvenska Yrkeshögskolan AB,Privat,24,120,72,MYH 2020/5006,True,5,3,2020,1
971,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska barn och ungdomssjukvård,Kronoberg,Växjö,False,200,Distans,100,"Region Kronoberg, YH Region Kronoberg",Landsting,20,60,60,MYH 2020/4572,True,3,3,2020,1
972,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska i välfärdsteknologisk vård och omsorg,Skåne,Ängelholm,False,200,Distans,100,Ängelholms kommun Vuxenutbildning,Kommun,30,150,0,MYH 2020/4949,False,5,0,2020,1
973,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom akutsjukvård,Gotland,Gotland,True,200,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,6,30,0,MYH 2020/4434,False,5,0,2020,2
974,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom akutsjukvård,Halland,Halmstad,True,200,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,29,145,0,MYH 2020/4434,False,5,0,2020,2
975,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Avancerad hemsjukvård,Kronoberg,Växjö,False,200,Distans,50,"Region Kronoberg, YH Region Kronoberg",Landsting,20,60,0,MYH 2020/4650,False,3,0,2020,1
976,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom barnsjukvård,Västernorrland,Sundsvall,False,210,Distans,100,"Sundsvalls kommun, Vuxenutbildningen",Kommun,25,125,75,MYH 2020/5202,True,5,3,2020,1
977,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom demens,Halland,Varberg,True,200,Bunden,50,Borås Stad - Borås Yrkeshögskola,Kommun,5,15,0,MYH 2020/5615,False,3,0,2020,2
978,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom demens,Skåne,Simrishamn,False,200,Distans,50,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,Privat,30,60,0,MYH 2020/4611,False,2,0,2020,1
979,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom demens,Västra Götaland,Borås,True,200,Bunden,50,Borås Stad - Borås Yrkeshögskola,Kommun,25,75,0,MYH 2020/5615,False,3,0,2020,2
980,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom kvalificerad sjukvård,Skåne,Båstad,False,200,Distans,100,Båstad kommun Akademi Båstad,Kommun,35,175,105,MYH 2020/5828,True,5,3,2020,1
981,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Laboratoriemedicin,Stockholm,Stockholm,False,200,Distans,100,Lernia Utbildning AB,Privat,35,105,0,MYH 2020/5238,False,3,0,2020,1
982,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom multisjukdom hos äldre ,Blekinge,Karlskrona,False,210,Distans,50,Hermods AB Karlskrona,Privat,32,128,64,MYH 2020/4566,True,4,2,2020,1
983,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom måltid och näring,Västra Götaland,Falköping,False,100,Distans,50,"Falköpings kommun, Lärcenter",Kommun,25,75,0,MYH 2020/4300,False,3,0,2020,1
984,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västerbotten,Skellefteå,False,200,Distans,100,Lernia Utbildning AB,Privat,35,175,105,MYH 2020/5143,True,5,3,2020,1
985,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västernorrland,Sundsvall,False,200,Distans,100,Lernia Utbildning AB,Privat,35,70,0,MYH 2020/5147,False,2,0,2020,1
986,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inriktning palliativ vård,Blekinge,Karlskrona,False,210,Distans,50,Hermods AB Karlskrona,Privat,30,120,90,MYH 2020/4565,True,4,3,2020,1
987,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska med inriktning digital hälsa och teknik,Norrbotten,Boden,False,200,Distans,50,Changemaker Educations AB,Privat,25,75,0,MYH 2020/4864,False,3,0,2020,1
988,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska med Neuropsykiatrikompetens,Uppsala,Uppsala,False,225,Distans,100,YrkesAkademin YH AB,Privat,35,175,70,MYH 2020/5379,True,5,2,2020,1
989,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Dalarna,Falun,False,200,Distans,50,Svensk vård och kompetensutveckling i Stockholm AB,Privat,30,90,0,MYH 2020/5021,False,3,0,2020,1
990,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Halland,Halmstad,False,200,Distans,50,Svensk vård och kompetensutveckling i Stockholm AB,Privat,30,90,0,MYH 2020/5025,False,3,0,2020,1
991,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Kronoberg,Växjö,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,15,75,0,MYH 2020/4066,False,5,0,2020,2
992,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Skåne,Malmö,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,15,75,0,MYH 2020/4066,False,5,0,2020,2
993,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Västmanland,Västerås,False,200,Distans,50,Svensk vård och kompetensutveckling i Stockholm AB,Privat,30,90,0,MYH 2020/5029,False,3,0,2020,1
994,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Östergötland,Linköping,False,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,30,150,60,MYH 2020/4065,True,5,2,2020,1
995,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka äldre ,Norrbotten,Piteå,False,200,Distans,50,MedLearn AB,Privat,35,70,70,MYH 2020/4936,True,2,2,2020,1
996,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri,Södermanland,Eskilstuna,True,200,Distans,75,KompetensUtvecklingsInstitutet Sverige AB,Privat,15,75,45,MYH 2020/5757,True,5,3,2020,2
997,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri,Östergötland,Linköping,True,200,Distans,75,KompetensUtvecklingsInstitutet Sverige AB,Privat,20,100,60,MYH 2020/5757,True,5,3,2020,2
998,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri och rehab,Skåne,Lund,False,250,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4447,False,5,0,2020,1
999,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri och rehab,Östergötland,Linköping,False,250,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4425,False,5,0,2020,1
1000,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Gävleborg,Gävle,True,220,Distans,100,Hermods AB Östersund,Privat,15,60,45,MYH 2020/4485,True,4,3,2020,2
1001,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Jämtland,Östersund,True,220,Distans,100,Hermods AB Östersund,Privat,20,80,60,MYH 2020/4485,True,4,3,2020,2
1002,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Västra Götaland,Göteborg,False,220,Distans,100,Hermods AB Göteborg,Privat,35,140,0,MYH 2020/4506,False,4,0,2020,1
1003,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Röntgen,Östergötland,Linköping,False,200,Distans,50,MedLearn AB,Privat,35,70,0,MYH 2020/4944,False,2,0,2020,1
1004,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Äldreomsorg,Västernorrland,Örnsköldsvik,False,200,Distans,50,MedLearn AB,Privat,35,70,0,MYH 2020/4947,False,2,0,2020,1
1005,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska äldreomsorg och välfärdsteknik,Södermanland,Katrineholm,False,200,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4450,False,5,0,2020,1
1006,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska äldreomsorg och välfärdsteknik ,Västra Götaland,Trollhättan,False,200,Distans,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,35,175,0,MYH 2020/4468,False,5,0,2020,1
1007,Hälso- och sjukvård samt socialt arbete,"Specialistundersköterska-geriatrik, demens, vård i livets slutskede och hemsjukvård",Stockholm,Stockholm,False,200,Distans,100,ABF-S Avdelning i Stockholm,Privat,35,175,0,MYH 2020/5386,False,5,0,2020,1
1008,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska akutsjukvård,Stockholm,Norrtälje,True,200,Distans,50,"Göteborgs Stad, Yrgo",Kommun,5,25,15,MYH 2020/5460,True,5,3,2020,2
1009,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska akutsjukvård,Västra Götaland,Göteborg,True,200,Distans,50,"Göteborgs Stad, Yrgo",Kommun,30,150,90,MYH 2020/5460,True,5,3,2020,2
1010,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom demens,Gävleborg,Hofors,False,200,Distans,50,Omsorgsförlaget,Privat,35,175,0,MYH 2020/5637,False,5,0,2020,1
1011,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom demens,Skåne,Lund,False,200,Distans,50,Consensum YH Lund,Privat,30,120,90,MYH 2020/5507,True,4,3,2020,1
1012,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom demensvård,Dalarna,Falun,False,220,Distans,50,Svensk vård och kompetensutveckling i Stockholm AB,Privat,30,120,0,MYH 2020/5103,False,4,0,2020,1
