,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,Antal kommuner,YH-poäng,Utbildningsanordnare administrativ enhet,Diarienummer,Ansökningsomgång
25,Data/IT,Futuregames Spelprogrammerare,Flera kommuner,Flera kommuner,True,2,550,Changemaker Educations AB,MYH 2020/4849,2020
26,Data/IT,Internet of Things Developer,Västra Götaland,Göteborg,False,1,410,KYH AB Göteborg,MYH 2020/4578,2020
27,Data/IT,iOS/Android Developer,Stockholm,Stockholm,False,1,400,Stiftelsen Stockholms Tekniska Institut,MYH 2020/4821,2020
28,Data/IT,IT-Infrastructure and cloud engineer,Stockholm,Stockholm,False,1,400,Lernia Utbildning AB,MYH 2020/5092,2020
29,Data/IT,IT-infrastrukturspecialist,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2020/5317,2020
30,Data/IT,IT-projektledare,Stockholm,Stockholm,False,1,300,IT-Högskolan Stockholm AB,MYH 2020/5803,2020
31,Data/IT,IT-projektledare,Västra Götaland,Göteborg,False,1,300,IT-Högskolan Sverige AB,MYH 2020/5805,2020
32,Data/IT,IT-säkerhetsspecialist,Flera kommuner,Flera kommuner,True,2,400,Plushögskolan AB - Teknikhögskolan,MYH 2020/4925,2020
33,Data/IT,IT-säkerhetstekniker,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2020/5322,2020
34,Data/IT,Java Enterprise Utvecklare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2020/5257,2020
35,Data/IT,Javautvecklare,Stockholm,Stockholm,False,1,400,IT-Högskolan Stockholm AB,MYH 2020/5824,2020
36,Data/IT,Java-utvecklare,Skåne,Lund,False,1,400,Plushögskolan AB - Teknikhögskolan,MYH 2020/4449,2020
37,Data/IT,Kravanalytiker,Skåne,Malmö,False,1,400,Newton Kompetensutveckling AB,MYH 2020/5125,2020
38,Data/IT,Microsoft 365 Developer,Stockholm,Solna,False,1,400,EC Utbildning AB Stockholm,MYH 2020/5367,2020
39,Data/IT,"Mjukvaruutvecklare, inbyggda system - Malmö",Skåne,Malmö,False,1,400,Movant AB,MYH 2020/4958,2020
40,Data/IT,Moln- och virtualiseringstekniker,Flera kommuner,Flera kommuner,True,3,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2020/5240,2020
41,Data/IT,Objektorienterad programmering med AI-kompetens,Halland,Halmstad,False,1,300,Handelsakademin i Göteborg AB,MYH 2020/5049,2020
42,Data/IT,Objektorienterad programmering med AI-kompetens,Skåne,Malmö,False,1,300,Handelsakademin i Göteborg AB,MYH 2020/5051,2020
43,Data/IT,"PlaygroundSquad, Upplevelse- och Spelprogrammering",Dalarna,Falun,False,1,450,Tension Education AB,MYH 2020/4832,2020
44,Data/IT,Programvarutestare,Flera kommuner,Flera kommuner,True,2,400,KYH AB,MYH 2020/4516,2020
45,Data/IT,Pythonutvecklare med inriktning AI,Västmanland,Västerås,False,1,400,Plushögskolan AB - Teknikhögskolan,MYH 2020/5284,2020
46,Data/IT,Spelprogrammerare,Stockholm,Stockholm,False,1,550,TGA Utbildning AB,MYH 2020/4932,2020
47,Data/IT,Systemingenjör,Västmanland,Arboga,False,1,400,"Arboga kommun, Vuxenutbildningen",MYH 2020/5249,2020
48,Data/IT,Systemutvecklare - objektorienterad systemutveckling,Västra Götaland,Göteborg,False,1,400,Handelsakademin i Göteborg AB,MYH 2020/5216,2020
49,Data/IT,Systemutvecklare .NET,Halland,Varberg,False,1,400,Campus Varberg/Varbergs kommun,MYH 2020/5338,2020
50,Data/IT,Systemutvecklare .Net med AI-kompetens,Flera kommuner,Flera kommuner,True,2,405,Edugrade AB,MYH 2020/5843,2020
51,Data/IT,"Systemutvecklare inriktning automation för Smart, Säker och Hållbar livsmedelsproduktion",Kalmar,Kalmar,False,1,400,Lernia Utbildning AB,MYH 2020/5151,2020
52,Data/IT,Systemutvecklare Java ,Västernorrland,Sundsvall,False,1,400,YrkesAkademin YH AB,MYH 2020/3743,2020
53,Data/IT,Systemutvecklare.NET,Flera kommuner,Flera kommuner,True,2,400,Campus Nyköping,MYH 2020/5575,2020
54,Data/IT,Utvecklare inom AI & Maskininlärning,Västra Götaland,Göteborg,False,1,400,IT-Högskolan Sverige AB,MYH 2020/5703,2020
55,Data/IT,UX Designer,Blekinge,Karlskrona,False,1,450,Hyper Island Program AB - Karlskrona,MYH 2020/5414,2020
56,Data/IT,UX-designer med kravkompetens,Stockholm,Stockholm,False,1,400,Chas Academy AB,MYH 2020/5206,2020
57,Data/IT,Webbutvecklare fullstack open source,Stockholm,Solna,False,1,400,Nackademin AB,MYH 2020/5351,2020
58,Data/IT,Webbutvecklare inriktning e-handel,Skåne,Malmö,False,1,400,Grit Academy AB,MYH 2020/4924,2020
59,"Ekonomi, administration och försäljning",Account Manager,Stockholm,Stockholm,False,1,400,Företagsekonomiska Institutet 1888 AB,MYH 2020/5723,2020
60,"Ekonomi, administration och försäljning",Account Manager,Östergötland,Linköping,False,1,400,TUC Sweden AB - Yrkeshögskola,MYH 2020/4943,2020
61,"Ekonomi, administration och försäljning",Account Manager B2B,Skåne,Malmö,False,1,400,IHM Business School AB Malmö,MYH 2020/4593,2020
62,"Ekonomi, administration och försäljning",Affärsinriktad Redovisningsekonom ,Värmland,Karlstad,False,1,425,Plushögskolan AB - Affärshögskolan,MYH 2020/4444,2020
63,"Ekonomi, administration och försäljning",Affärsinriktad Redovisningsekonom ,Västra Götaland,Uddevalla,False,1,425,Plushögskolan AB - Affärshögskolan,MYH 2020/4441,2020
64,"Ekonomi, administration och försäljning",B2B-säljare ,Örebro,Örebro,False,1,400,Plushögskolan AB - Affärshögskolan,MYH 2020/4466,2020
65,"Ekonomi, administration och försäljning",Business Developer,Blekinge,Karlskrona,False,1,325,Hyper Island Program AB - Karlskrona,MYH 2020/5120,2020
66,"Ekonomi, administration och försäljning",Butiksledare Distans,Stockholm,Stockholm,False,1,215,Stockholm School of Business,MYH 2020/5718,2020
67,"Ekonomi, administration och försäljning",Digital Analytics Specialist,Skåne,Malmö,False,1,415,IHM Business School AB Malmö,MYH 2020/4888,2020
68,"Ekonomi, administration och försäljning",Digital Analytics Specialist,Stockholm,Stockholm,False,1,415,IHM Business School AB Stockholm,MYH 2020/4889,2020
69,"Ekonomi, administration och försäljning",Digital Analytics Specialist,Västra Götaland,Göteborg,False,1,415,IHM Business School AB Göteborg,MYH 2020/4881,2020
70,"Ekonomi, administration och försäljning",Digital Marketing Specialist,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2020/4837,2020
71,"Ekonomi, administration och försäljning",Digital marknadsförare,Västra Götaland,Göteborg,False,1,400,Sälj & Marknadshögskolan i Sverige AB,MYH 2020/4350,2020
72,"Ekonomi, administration och försäljning",Digital Media Creative,Stockholm,Stockholm,False,1,450,Hyper Island Program AB - Stockholm,MYH 2020/5170,2020
73,"Ekonomi, administration och försäljning",Digital Redovisningsekonom/Konsult med löneadministration - Luleå,Norrbotten,Luleå,False,1,425,NBI i Sverige AB,MYH 2020/5010,2020
74,"Ekonomi, administration och försäljning",E-Commerce Manager ,Skåne,Malmö,False,1,400,IHM Business School AB Malmö,MYH 2020/5060,2020
75,"Ekonomi, administration och försäljning",E-Commerce Manager ,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2020/5133,2020
76,"Ekonomi, administration och försäljning",E-Commerce Manager ,Västra Götaland,Göteborg,False,1,400,IHM Business School AB Göteborg,MYH 2020/5107,2020
77,"Ekonomi, administration och försäljning",Ekonomi- och redovisningskonsult,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2020/4595,2020
78,"Ekonomi, administration och försäljning",Företagssäljare/B2B,Skåne,Lund,False,1,400,Hermods AB Lund,MYH 2020/3816,2020
79,"Ekonomi, administration och försäljning",Försäkringsrådgivare/Skadereglerare/Riskbedömare ,Stockholm,Stockholm,False,1,400,Företagsekonomiska Institutet 1888 AB,MYH 2020/5865,2020
80,"Ekonomi, administration och försäljning",Hållbarhetsspecialist,Stockholm,Stockholm,False,1,400,Stockholms Internationella Handelsskola AB,MYH 2020/4711,2020
81,"Ekonomi, administration och försäljning",Hälso- och vårdadministratör,Skåne,Landskrona,False,1,400,"Landskrona Stad, Yrkeshögskolan Landskrona",MYH 2020/5305,2020
82,"Ekonomi, administration och försäljning",Inköp & Supply Management,Norrbotten,Luleå,False,1,425,NBI i Sverige AB,MYH 2020/4974,2020
83,"Ekonomi, administration och försäljning",Inköp & Supply Management,Västra Götaland,Göteborg,False,1,425,NBI i Sverige AB,MYH 2020/4975,2020
84,"Ekonomi, administration och försäljning",Inköp & Supply Management ,Kronoberg,Växjö,False,1,425,NBI i Sverige AB,MYH 2020/4971,2020
85,"Ekonomi, administration och försäljning",Inköpare & Upphandlare ,Västmanland,Västerås,False,1,415,Plushögskolan AB - Affärshögskolan,MYH 2020/4061,2020
86,"Ekonomi, administration och försäljning",International Account Manager,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2020/4597,2020
87,"Ekonomi, administration och försäljning",Internationell inköpare,Stockholm,Stockholm,False,1,400,Stockholms Internationella Handelsskola AB,MYH 2020/4716,2020
88,"Ekonomi, administration och försäljning",Internationell inköpare inom textil/mode/funktion,Västra Götaland,Borås,False,1,400,Stiftelsen PROTEKO - Nordiska Textilakademin,MYH 2020/5789,2020
89,"Ekonomi, administration och försäljning",Internationell redovisningsekonom,Stockholm,Stockholm,False,1,400,Stockholms Internationella Handelsskola AB,MYH 2020/4722,2020
90,"Ekonomi, administration och försäljning",Internationell redovisningsekonom,Östergötland,Norrköping,False,1,400,Stockholms Internationella Handelsskola AB,MYH 2020/4710,2020
91,"Ekonomi, administration och försäljning",Internationell säljare och marknadsförare,Västra Götaland,Göteborg,False,1,400,Sälj & Marknadshögskolan i Sverige AB,MYH 2020/4349,2020
92,"Ekonomi, administration och försäljning",Key Account Manager,Västra Götaland,Göteborg,False,1,200,Sälj & Marknadshögskolan i Sverige AB,MYH 2020/4341,2020
93,"Ekonomi, administration och försäljning","Kvalificerad Lönekonsult, digitala systemlösningar",Flera kommuner,Flera kommuner,True,2,400,Medborgarskolan i Stockholm - Påhlmans Handelsinstitut ,MYH 2020/5449,2020
94,"Ekonomi, administration och försäljning",Lönekonsult,Skåne,Helsingborg,False,1,325,Competensum Skåne Nordväst AB,MYH 2020/4988,2020
95,"Ekonomi, administration och försäljning",Lönespecialist,Jämtland,Östersund,False,1,300,Iterum Education AB,MYH 2020/5471,2020
96,"Ekonomi, administration och försäljning",Lönespecialist,Västra Götaland,Göteborg,False,1,300,Iterum Education AB,MYH 2020/5469,2020
97,"Ekonomi, administration och försäljning",Lönespecialist ,Östergötland,Linköping,False,1,300,TUC Sweden AB - Yrkeshögskola,MYH 2020/4615,2020
98,"Ekonomi, administration och försäljning",Marketing Automation,Stockholm,Stockholm,False,1,400,Medieinstitutet i Sverige AB,MYH 2020/5681,2020
99,"Ekonomi, administration och försäljning",Marknadskoordinator,Stockholm,Stockholm,False,1,320,Medieinstitutet i Sverige AB,MYH 2020/5687,2020
100,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Dalarna,Falun,False,1,400,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2020/4230,2020
101,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Flera kommuner,Flera kommuner,True,2,400,Campus Nyköping,MYH 2020/4215,2020
102,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Skåne,Kristianstad,False,1,400,"Kristianstad kommun, Vuxenutbildningen",MYH 2020/5166,2020
103,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2020/5719,2020
104,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2020/5395,2020
105,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2020/5670,2020
106,"Ekonomi, administration och försäljning",Medicinsk Sekreterare,Västra Götaland,Vänersborg,False,1,400,"Kunskapsförbundet Väst, Vuxenutbildningen",MYH 2020/4540,2020
107,"Ekonomi, administration och försäljning",Medicinsk sekreterare/koordinator,Halland,Varberg,False,1,400,Campus Varberg/Varbergs kommun,MYH 2020/5307,2020
108,"Ekonomi, administration och försäljning",Medicinsk sekreterare/Vårdadministratör,Västernorrland,Sundsvall,False,1,400,"Sundsvalls kommun, Vuxenutbildningen",MYH 2020/4600,2020
109,"Ekonomi, administration och försäljning",Music Business Developer,Stockholm,Stockholm,False,1,380,DMG Education,MYH 2020/5850,2020
110,"Ekonomi, administration och försäljning",Offentlig upphandlare,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2020/5646,2020
111,"Ekonomi, administration och försäljning",Offentlig upphandlare,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2020/5655,2020
112,"Ekonomi, administration och försäljning",Offentlig upphandlare/inköpare,Jönköping,Jönköping,False,1,425,TUC Sweden AB - Yrkeshögskola,MYH 2020/4976,2020
113,"Ekonomi, administration och försäljning",Onlinemarknadsförare,Skåne,Malmö,False,1,320,Medieinstitutet i Sverige AB,MYH 2020/5696,2020
114,"Ekonomi, administration och försäljning",Onlinemarknadsförare,Stockholm,Stockholm,False,1,320,Medieinstitutet i Sverige AB,MYH 2020/5701,2020
115,"Ekonomi, administration och försäljning",Public Bid Manager,Flera kommuner,Flera kommuner,True,3,400,IHM Business School AB Göteborg,MYH 2020/5293,2020
116,"Ekonomi, administration och försäljning",Redovisningsekonom,Västra Götaland,Göteborg,False,1,415,Hermods AB Göteborg,MYH 2020/4120,2020
117,"Ekonomi, administration och försäljning",Redovisningsekonom ,Flera kommuner,Flera kommuner,True,3,430,TUC Sweden AB - Yrkeshögskola,MYH 2020/4610,2020
118,"Ekonomi, administration och försäljning",Redovisningsekonom ,Skåne,Eslöv,False,1,400,"Eslövs kommun, Yrkeshögskolan i Eslöv",MYH 2020/4986,2020
119,"Ekonomi, administration och försäljning",Redovisningsekonom ,Stockholm,Stockholm,False,1,430,TUC Sweden AB - Yrkeshögskola,MYH 2020/4795,2020
120,"Ekonomi, administration och försäljning",Redovisningsekonom ,Västra Götaland,Lidköping,False,1,430,TUC Sweden AB - Yrkeshögskola,MYH 2020/4614,2020
121,"Ekonomi, administration och försäljning",Redovisningsekonom ,Östergötland,Linköping,False,1,430,TUC Sweden AB - Yrkeshögskola,MYH 2020/4612,2020
122,"Ekonomi, administration och försäljning",Redovisningskonsult,Skåne,Kristianstad,False,1,420,"Kristianstad kommun, Vuxenutbildningen",MYH 2020/5187,2020
123,"Ekonomi, administration och försäljning",Redovisningskonsult,Västra Götaland,Göteborg,False,1,410,Stockholm School of Business,MYH 2020/5605,2020
124,"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling,Stockholm,Stockholm,False,1,430,One Academy AB,MYH 2020/5301,2020
125,"Ekonomi, administration och försäljning",Säljare B2B,Skåne,Malmö,False,1,400,Stockholm School of Business,MYH 2020/5665,2020
126,"Ekonomi, administration och försäljning",Technical Account Manager,Västra Götaland,Göteborg,False,1,420,Hermods AB Göteborg,MYH 2020/4532,2020
127,"Ekonomi, administration och försäljning",Visual Merchandiser,Stockholm,Stockholm,False,1,300,Stockholm School of Business,MYH 2020/5732,2020
128,"Ekonomi, administration och försäljning",Visual Merchandiser - Unified Commerce,Skåne,Malmö,False,1,400,IHM Business School AB Malmö,MYH 2020/4895,2020
129,"Ekonomi, administration och försäljning",Vårdadministratör,Östergötland,Linköping,False,1,400,Östsvenska Yrkeshögskolan AB,MYH 2020/4980,2020
130,"Ekonomi, administration och försäljning",Vårdadministratör - medicinsk sekreterare,Värmland,Karlstad,False,1,400,"Karlstads kommun, Yrkeshögskolan",MYH 2020/5356,2020
131,"Ekonomi, administration och försäljning",Vårdadministratör - medicinsk sekreterare,Värmland,Kristinehamn,False,1,400,"Kristinehamns kommun, Komvux",MYH 2020/4692,2020
132,Friskvård och kroppsvård,Hud- och massageterapeut,Stockholm,Stockholm,False,1,300,Yrkeshögskolan för Hudvård & Spa AB,MYH 2020/5069,2020
133,Friskvård och kroppsvård,Hud- och spaterapeut,Västra Götaland,Göteborg,False,1,300,Yrkeshögskolan för Hudvård & Spa AB,MYH 2020/5079,2020
134,"Hotell, restaurang och turism",Affärsutvecklare besöksnäring,Flera kommuner,Flera kommuner,True,2,400,YrkesAkademin YH AB,MYH 2020/5062,2020
135,"Hotell, restaurang och turism","Arbetsledare, måltidsservice",Stockholm,Stockholm,False,1,200,TUC Sweden AB - Yrkeshögskola,MYH 2020/4606,2020
136,"Hotell, restaurang och turism",Arctic Hospitality Leader ,Norrbotten,Boden,False,1,300,Changemaker Educations AB,MYH 2020/4826,2020
137,"Hotell, restaurang och turism",Destination Management,Stockholm,Stockholm,False,1,400,TEC Travel Education Centre AB,MYH 2020/5642,2020
138,"Hotell, restaurang och turism",Food & Beverage Manager,Flera kommuner,Flera kommuner,True,2,300,Företagsekonomiska Institutet 1888 AB,MYH 2020/5890,2020
139,"Hotell, restaurang och turism",Hotel management,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2020/5565,2020
140,"Hotell, restaurang och turism",Konceptutvecklare Event och Besöksnäring,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2020/4991,2020
141,"Hotell, restaurang och turism",Konceptutvecklare Event och Besöksnäring,Västra Götaland,Göteborg,False,1,400,IHM Business School AB Göteborg,MYH 2020/4984,2020
142,"Hotell, restaurang och turism",Operativ ledare – inriktning Revenue Management,Skåne,Båstad,False,1,150,Båstad kommun Akademi Båstad,MYH 2020/5702,2020
143,"Hotell, restaurang och turism",Revenue Management  & Data Analyst ,Stockholm,Stockholm,False,1,200,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2020/5864,2020
144,"Hotell, restaurang och turism",TRAC Internationell turism- och resekonsult med IATA,Skåne,Malmö,False,1,400,TEC Travel Education Centre AB,MYH 2020/5649,2020
145,"Hotell, restaurang och turism",TRAC Internationell turism- och resekonsult med IATA,Stockholm,Stockholm,False,1,400,TEC Travel Education Centre AB,MYH 2020/5645,2020
146,"Hotell, restaurang och turism",TRAC Turism -och Resekonsult,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2020/5308,2020
147,"Hotell, restaurang och turism",TRAC Turism- och resekonsult,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2020/5406,2020
148,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Stockholm,Stockholm,False,1,200,MedLearn AB,MYH 2020/5349,2020
149,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Västra Götaland,Skövde,False,1,200,"Skövde kommun, Skövde Yrkeshögskola",MYH 2020/5330,2020
150,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Jönköping,Jönköping,False,1,300,TUC Sweden AB - Yrkeshögskola,MYH 2020/4481,2020
151,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Västernorrland,Sundsvall,False,1,300,Lernia Utbildning AB,MYH 2020/5128,2020
152,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Östergötland,Linköping,False,1,300,Lernia Utbildning AB,MYH 2020/5130,2020
153,Hälso- och sjukvård samt socialt arbete,Barnspecialiserad undersköterska med inriktning mot funktionsnedsättning,Värmland,Karlstad,False,1,200,"Karlstads kommun, Yrkeshögskolan",MYH 2020/5393,2020
154,Hälso- och sjukvård samt socialt arbete,Behandlingsassistent,Värmland,Forshaga,False,1,400,"Forshaga kommun, Forshaga Yrkeshögskola",MYH 2020/5189,2020
155,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Södermanland,Nyköping,False,1,400,Campus Nyköping,MYH 2020/3237,2020
156,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog ,Västernorrland,Sundsvall,False,1,400,YrkesAkademin YH AB,MYH 2020/5359,2020
157,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog - Neuropsykiatriska funktionsnedsättningar,Jönköping,Eksjö,False,1,400,Högskolan för lärande och kommunikation i Jönköping AB,MYH 2020/5288,2020
158,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog/socialpedagog,Stockholm,Stockholm,False,1,400,Stadsmissionens Yrkeshögskola,MYH 2020/5318,2020
159,Hälso- och sjukvård samt socialt arbete,Demens- och äldrepsykiatrispecialiserad undersköterska,Västerbotten,Skellefteå,False,1,200,Skellefteå kommun Vuxenutbildningen,MYH 2020/3833,2020
160,Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Stockholm,Stockholm,False,1,315,Plushögskolan AB - Vårdyrkeshögskolan,MYH 2020/4454,2020
161,Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Västerbotten,Umeå,False,1,315,Plushögskolan AB - Vårdyrkeshögskolan,MYH 2020/4298,2020
162,Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Västra Götaland,Göteborg,False,1,315,Hermods AB Göteborg,MYH 2020/3806,2020
163,Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker ,Flera kommuner,Flera kommuner,True,2,315,Plushögskolan AB - Vårdyrkeshögskolan,MYH 2020/4448,2020
164,Hälso- och sjukvård samt socialt arbete,Integrationspedagog med arbetsmarknadskompetens,Gävleborg,Hudiksvall,False,1,225,Hudiksvall kommun CUL,MYH 2020/4648,2020
165,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Jönköping,Tranås,False,1,300,TUC Sweden AB - Yrkeshögskola,MYH 2020/4799,2020
166,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Västernorrland,Örnsköldsvik,False,1,300,Kunskap & Kompetens i Sverige AB,MYH 2020/5488,2020
167,Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Västra Götaland,Göteborg,False,1,300,"Göteborgs Stad, Yrgo",MYH 2020/5464,2020
168,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad undersköterska / Skötare / Boendestödjare,Kronoberg,Växjö,False,1,200,"Region Kronoberg, YH Region Kronoberg",MYH 2020/4594,2020
169,Hälso- och sjukvård samt socialt arbete,Psykiatrispecialiserad Undersköterska/Skötare/Stödpedagog,Flera kommuner,Flera kommuner,True,2,200,"Göteborgs Stad, Yrgo",MYH 2020/5461,2020
170,Hälso- och sjukvård samt socialt arbete,"Skötare i psykiatrisk verksamhet för barn, unga och vuxna",Dalarna,Säter,False,1,400,"Region Dalarna, Psykiatrins Utvecklingsenhet",MYH 2020/4688,2020
171,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Jämtland,Östersund,False,1,400,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,MYH 2020/5348,2020
172,Hälso- och sjukvård samt socialt arbete,Socialpedagog med särskild kompetens inom KBT,Halland,Halmstad,False,1,400,Sverigehälsan AB,MYH 2020/5571,2020
173,Hälso- och sjukvård samt socialt arbete,Specialist undersköterska - Palliativ vård ,Jönköping,Jönköping,False,1,210,TUC Sweden AB - Yrkeshögskola,MYH 2020/4942,2020
174,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - äldre och välfärdsteknik,Flera kommuner,Flera kommuner,True,3,200,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",MYH 2020/5341,2020
175,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska anestesi- och operationssjukvård,Östergötland,Linköping,False,1,200,Östsvenska Yrkeshögskolan AB,MYH 2020/5006,2020
176,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska barn och ungdomssjukvård,Kronoberg,Växjö,False,1,200,"Region Kronoberg, YH Region Kronoberg",MYH 2020/4572,2020
177,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom barnsjukvård,Västernorrland,Sundsvall,False,1,210,"Sundsvalls kommun, Vuxenutbildningen",MYH 2020/5202,2020
178,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom kvalificerad sjukvård,Skåne,Båstad,False,1,200,Båstad kommun Akademi Båstad,MYH 2020/5828,2020
179,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom multisjukdom hos äldre ,Blekinge,Karlskrona,False,1,210,Hermods AB Karlskrona,MYH 2020/4566,2020
180,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västerbotten,Skellefteå,False,1,200,Lernia Utbildning AB,MYH 2020/5143,2020
181,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inriktning palliativ vård,Blekinge,Karlskrona,False,1,210,Hermods AB Karlskrona,MYH 2020/4565,2020
182,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska med Neuropsykiatrikompetens,Uppsala,Uppsala,False,1,225,YrkesAkademin YH AB,MYH 2020/5379,2020
183,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Östergötland,Linköping,False,1,200,KompetensUtvecklingsInstitutet Sverige AB,MYH 2020/4065,2020
184,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka äldre ,Norrbotten,Piteå,False,1,200,MedLearn AB,MYH 2020/4936,2020
185,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri,Flera kommuner,Flera kommuner,True,2,200,KompetensUtvecklingsInstitutet Sverige AB,MYH 2020/5757,2020
186,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Flera kommuner,Flera kommuner,True,2,220,Hermods AB Östersund,MYH 2020/4485,2020
187,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska akutsjukvård,Flera kommuner,Flera kommuner,True,2,200,"Göteborgs Stad, Yrgo",MYH 2020/5460,2020
188,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom demens,Skåne,Lund,False,1,200,Consensum YH Lund,MYH 2020/5507,2020
189,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom psykisk ohälsa,Stockholm,Sollentuna,False,1,200,Consensum YH Sollentuna,MYH 2020/4772,2020
190,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska/stödassistent inom välfärdsteknologi,Västra Götaland,Skövde,False,1,100,"Skövde kommun, Skövde Yrkeshögskola",MYH 2020/5350,2020
191,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Blekinge,Karlskrona,False,1,200,Hermods AB Karlskrona,MYH 2020/4563,2020
192,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Skåne,Landskrona,False,1,200,"Landskrona Stad, Yrkeshögskolan Landskrona",MYH 2020/5423,2020
193,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västerbotten,Skellefteå,False,1,200,Skellefteå kommun Vuxenutbildningen,MYH 2020/3730,2020
194,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västmanland,Arboga,False,1,200,"Arboga kommun, Vuxenutbildningen",MYH 2020/5059,2020
195,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västra Götaland,Borås,False,1,200,Borås Stad - Borås Yrkeshögskola,MYH 2020/5494,2020
196,Hälso- och sjukvård samt socialt arbete,Stödpedagog,Västra Götaland,Skövde,False,1,200,"Skövde kommun, Skövde Yrkeshögskola",MYH 2020/5058,2020
197,Hälso- och sjukvård samt socialt arbete,Stödpedagog ,Flera kommuner,Flera kommuner,True,2,200,KompetensUtvecklingsInstitutet Sverige AB,MYH 2020/4378,2020
