Diarienummer,Ansökningsomgång,Beslut,Utbildningsanordnare,Utbildningsnamn,Utbildningsområde,YH-poäng,Beviljade platser,Beviljade platser totalt,Start,Län,Kommun,Antal kommuner,Flera kommuner
MYH 2024/900,2024,True,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",40,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/900,2024,True,IHM Business School AB Göteborg,Revenue Management för besöksnäringen,"Hotell, restaurang och turism",40,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/901,2024,True,IHM Business School AB Göteborg,Datadriven HR,"Ekonomi, administration och försäljning",50,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/902,2024,True,IHM Business School AB Göteborg,CRM Customer Relationship Management,"Ekonomi, administration och försäljning",35,40,40,2024,Västra Götaland,Göteborg,1,False
MYH 2024/903,2024,True,IHM Business School AB Göteborg,AI-driven hållbarhetsutveckling,"Ekonomi, administration och försäljning",50,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/903,2024,True,IHM Business School AB Göteborg,AI-driven hållbarhetsutveckling,"Ekonomi, administration och försäljning",50,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/904,2024,True,IHM Business School AB Göteborg,Dataanalys och kundupplevelse inom handel,"Ekonomi, administration och försäljning",50,40,40,2024,Västra Götaland,Göteborg,1,False
MYH 2024/905,2024,True,YH Akademin AB,Arbetsrätt för chefer och ledare,Juridik,30,40,40,2024,Skåne,Malmö,1,False
MYH 2024/906,2024,False,IHM Business School AB Göteborg,Data Measurement & Optimization,"Ekonomi, administration och försäljning",60,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/907,2024,False,IHM Business School AB Göteborg,Performance Marketing,"Ekonomi, administration och försäljning",65,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/908,2024,True,IHM Business School AB Göteborg,Datadriven affärs- och verksamhetsutveckling,"Ekonomi, administration och försäljning",45,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/909,2024,True,YH Akademin AB,Cloud Native Computing,Data/IT,60,30,60,2024,Västernorrland,Sundsvall,1,False
MYH 2024/909,2024,True,YH Akademin AB,Cloud Native Computing,Data/IT,60,30,60,2025,Västernorrland,Sundsvall,1,False
MYH 2024/910,2024,True,IHM Business School AB Göteborg,Martech & Demand Generation,"Ekonomi, administration och försäljning",35,60,120,2024,Västra Götaland,Göteborg,1,False
MYH 2024/910,2024,True,IHM Business School AB Göteborg,Martech & Demand Generation,"Ekonomi, administration och försäljning",35,60,120,2025,Västra Götaland,Göteborg,1,False
MYH 2024/911,2024,True,YH Akademin AB,Digital station – IEC 61850,Teknik och tillverkning,45,25,25,2024,Skåne,Malmö,1,False
MYH 2024/912,2024,True,IHM Business School AB Göteborg,Customer Experience Management,"Ekonomi, administration och försäljning",30,70,140,2024,Stockholm,Stockholm,1,False
MYH 2024/912,2024,True,IHM Business School AB Göteborg,Customer Experience Management,"Ekonomi, administration och försäljning",30,70,140,2025,Stockholm,Stockholm,1,False
MYH 2024/913,2024,True,YH Akademin AB,Grön vätgas - tillämpning och utveckling,Teknik och tillverkning,60,30,30,2024,,,2,True
MYH 2024/914,2024,True,YH Akademin AB,Power grids - smarta elnät,Teknik och tillverkning,75,35,70,2024,,,2,True
MYH 2024/914,2024,True,YH Akademin AB,Power grids - smarta elnät,Teknik och tillverkning,75,35,70,2025,,,2,True
MYH 2024/915,2024,True,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom redovisning,"Ekonomi, administration och försäljning",30,40,80,2024,Skåne,Malmö,1,False
MYH 2024/915,2024,True,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom redovisning,"Ekonomi, administration och försäljning",30,40,80,2025,Skåne,Malmö,1,False
MYH 2024/916,2024,False,YH Akademin AB,Elektromobilitet,Teknik och tillverkning,60,0,0,2024,Stockholm,Järfälla,1,False
MYH 2024/917,2024,True,IHM Business School AB Göteborg,Data Storytelling & Visualization,"Ekonomi, administration och försäljning",40,70,140,2024,Stockholm,Stockholm,1,False
MYH 2024/917,2024,True,IHM Business School AB Göteborg,Data Storytelling & Visualization,"Ekonomi, administration och försäljning",40,70,140,2025,Stockholm,Stockholm,1,False
MYH 2024/918,2024,True,YH Akademin AB,Kvalitetsutveckling hållbara fordonsverkstäder,"Ekonomi, administration och försäljning",50,25,50,2024,Västmanland,Västerås,1,False
MYH 2024/918,2024,True,YH Akademin AB,Kvalitetsutveckling hållbara fordonsverkstäder,"Ekonomi, administration och försäljning",50,25,50,2025,Västmanland,Västerås,1,False
MYH 2024/919,2024,True,YH Akademin AB,Säkerhetsansvarig för fordonsverkstäder,Teknik och tillverkning,60,30,30,2024,Örebro,Örebro,1,False
MYH 2024/925,2024,False,"Kunskapsförbundet Väst, Vuxenutbildningen",Psykisk hälsa hos äldre,Hälso- och sjukvård samt socialt arbete,50,0,0,2024,Västra Götaland,Vänersborg,1,False
MYH 2024/926,2024,False,Yrkesutbildaren Habo AB                     ,Auktoriserad elinstallatör lågspänning,Teknik och tillverkning,92,0,0,2024,Jönköping,Habo,1,False
MYH 2024/927,2024,False,Yrkesutbildaren Habo AB                     ,Automation- PLC tekniker,Teknik och tillverkning,85,0,0,2024,Jönköping,Habo,1,False
MYH 2024/928,2024,True,IT-Högskolan Sverige AB,Molnutveckling med Azure,Data/IT,30,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/928,2024,True,IT-Högskolan Sverige AB,Molnutveckling med Azure,Data/IT,30,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/929,2024,False,Yrkesutbildaren Habo AB                     ,Belysningsprojektör,Samhällsbyggnad och byggteknik,95,0,0,2024,Jönköping,Habo,1,False
MYH 2024/930,2024,False,Yrkesutbildaren Habo AB                     ,Energioptimerare - smarta elnät,Samhällsbyggnad och byggteknik,80,0,0,2024,Jönköping,Habo,1,False
MYH 2024/931,2024,False,Yrkesutbildaren Habo AB                     ,Kalkylator inom el,Samhällsbyggnad och byggteknik,90,0,0,2024,Jönköping,Habo,1,False
MYH 2024/932,2024,False,Yrkesutbildaren Habo AB                     ,Ledande montör,Teknik och tillverkning,55,0,0,2024,Jönköping,Habo,1,False
MYH 2024/933,2024,False,Yrkesutbildaren Habo AB                     ,Projektledare inom El,Teknik och tillverkning,90,0,0,2024,Jönköping,Habo,1,False
MYH 2024/939,2024,True,IHM Business School AB Göteborg,Datadriven försäljning & AI,"Ekonomi, administration och försäljning",35,40,40,2024,Västra Götaland,Göteborg,1,False
MYH 2024/940,2024,True,East Sweden Business School AB,Inköp av tekniska anläggningar och utrustning för energi- och industriändamål,"Ekonomi, administration och försäljning",40,40,80,2024,Östergötland,Norrköping,1,False
MYH 2024/940,2024,True,East Sweden Business School AB,Inköp av tekniska anläggningar och utrustning för energi- och industriändamål,"Ekonomi, administration och försäljning",40,40,80,2025,Östergötland,Norrköping,1,False
MYH 2024/941,2024,True,East Sweden Business School AB,Digitala tvillingar inom samhällsbyggnad och fastighetsbranschen ,Samhällsbyggnad och byggteknik,40,40,40,2024,Östergötland,Norrköping,1,False
MYH 2024/942,2024,False,Grit Academy,Ny som chef,"Ekonomi, administration och försäljning",60,0,0,2024,Skåne,Malmö,1,False
MYH 2024/943,2024,False,Grit Academy,Professionell rekrytering och intervjuteknik,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/944,2024,True,AGSTU AB,Högnivåsyntes med C för FPGA,Data/IT,30,10,20,2024,Västmanland,Västerås,1,False
MYH 2024/944,2024,True,AGSTU AB,Högnivåsyntes med C för FPGA,Data/IT,30,10,20,2025,Västmanland,Västerås,1,False
MYH 2024/945,2024,True,Grit Academy,Agil projektledning,Data/IT,40,30,30,2024,Skåne,Malmö,1,False
MYH 2024/946,2024,False,Grit Academy,Anbud – Sälj till offentliga sektorn,"Ekonomi, administration och försäljning",35,0,0,2024,Skåne,Malmö,1,False
MYH 2024/947,2024,True,East Sweden Business School AB,"Arbetsrätt, arbetsmiljö och säkerhet för arbetsledare inom bygg- och anläggningsbranschen",Samhällsbyggnad och byggteknik,40,40,40,2024,Östergötland,Norrköping,1,False
MYH 2024/948,2024,False,Grit Academy,Professionell B2B-försäljning,"Ekonomi, administration och försäljning",60,0,0,2024,Skåne,Malmö,1,False
MYH 2024/949,2024,False,Grit Academy,AI för säljare och marknadskommunikatörer,"Ekonomi, administration och försäljning",25,0,0,2024,Skåne,Malmö,1,False
MYH 2024/950,2024,False,Grit Academy,Hållbar effektivitet – Time management och stresshantering,"Ekonomi, administration och försäljning",25,0,0,2024,Skåne,Malmö,1,False
MYH 2024/951,2024,False,Grit Academy,Officepaketet för yrkesverksamma,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/952,2024,False,Grit Academy,Konflikthantering och teambuilding,"Ekonomi, administration och försäljning",30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/953,2024,False,Grit Academy,Kundresan – Customer experience and journey,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/954,2024,True,East Sweden Business School AB,Markexploatering och fördjupad entreprenadjuridik,Samhällsbyggnad och byggteknik,40,40,80,2024,Östergötland,Norrköping,1,False
MYH 2024/954,2024,True,East Sweden Business School AB,Markexploatering och fördjupad entreprenadjuridik,Samhällsbyggnad och byggteknik,40,40,80,2025,Östergötland,Norrköping,1,False
MYH 2024/955,2024,False,IHM Business School AB Göteborg,AI Creation,"Kultur, media och design",40,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/956,2024,False,East Sweden Business School AB,Grön omställning inom samhällsbyggnad med EU:s giv i fokus,Samhällsbyggnad och byggteknik,40,0,0,2024,Östergötland,Norrköping,1,False
MYH 2024/957,2024,True,ALEA Kompetenshöjning AB,"Lågenergihus, effektivisering och hållbarhet",Samhällsbyggnad och byggteknik,70,30,60,2024,Stockholm,Stockholm,1,False
MYH 2024/957,2024,True,ALEA Kompetenshöjning AB,"Lågenergihus, effektivisering och hållbarhet",Samhällsbyggnad och byggteknik,70,30,60,2025,Stockholm,Stockholm,1,False
MYH 2024/961,2024,False,Arvika Kommun,Solel- och Batteritekniker,Samhällsbyggnad och byggteknik,95,0,0,2024,Värmland,Arvika,1,False
MYH 2024/962,2024,False,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Specialiserad djurvårdare nivå 3 - Operationshygien och sterilteknik,"Lantbruk, djurvård, trädgård, skog och fiske",25,0,0,2024,Västra Götaland,Skara,1,False
MYH 2024/963,2024,False,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Digitala och Hybrida användarupplevelser inom Musei- och Kulturarvsverksamheter ,"Kultur, media och design",40,0,0,2024,,,4,True
MYH 2024/964,2024,False,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Specialiserad djurvårdare nivå 3 -  Röntgen och provtagning,"Lantbruk, djurvård, trädgård, skog och fiske",25,0,0,2024,Västra Götaland,Skara,1,False
MYH 2024/965,2024,False,INSU AB,Energioptimering av kyl- och värmesystem,Samhällsbyggnad och byggteknik,65,0,0,2024,Södermanland,Katrineholm,1,False
MYH 2024/966,2024,False,Borås Stad - Yrkeshögskolan i Borås,Välfärdsteknik och digitala verktyg,Hälso- och sjukvård samt socialt arbete,35,0,0,2024,Västra Götaland,Borås,1,False
MYH 2024/967,2024,True,INSU AB,Installationssamordning,Samhällsbyggnad och byggteknik,95,35,35,2025,Södermanland,Nyköping,1,False
MYH 2024/968,2024,False,INSU AB,Sprinklerprojektering,Samhällsbyggnad och byggteknik,80,0,0,2024,Södermanland,Katrineholm,1,False
MYH 2024/969,2024,True,Hyper Island Program AB - Karlskrona,UX Design,Data/IT,80,55,110,2024,Blekinge,Karlskrona,1,False
MYH 2024/969,2024,True,Hyper Island Program AB - Karlskrona,UX Design,Data/IT,80,55,110,2025,Blekinge,Karlskrona,1,False
MYH 2024/970,2024,True,INSU AB,Ventilationsinjustering,Samhällsbyggnad och byggteknik,80,35,35,2025,Södermanland,Katrineholm,1,False
MYH 2024/971,2024,True,Stiftelsen Stockholms Tekniska Institut,Cybersäkerhet ,Data/IT,40,40,80,2024,Stockholm,Stockholm,1,False
MYH 2024/971,2024,True,Stiftelsen Stockholms Tekniska Institut,Cybersäkerhet ,Data/IT,40,40,80,2025,Stockholm,Stockholm,1,False
MYH 2024/972,2024,True,Företagsuniversitetet AB,Säkerhetsskyddad upphandling,"Ekonomi, administration och försäljning",30,60,120,2024,Stockholm,Stockholm,1,False
MYH 2024/972,2024,True,Företagsuniversitetet AB,Säkerhetsskyddad upphandling,"Ekonomi, administration och försäljning",30,60,120,2025,Stockholm,Stockholm,1,False
MYH 2024/973,2024,True,IHM Business School AB Göteborg,Datadriven innehållsstrategi,Journalistik och information,50,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/974,2024,True,Företagsuniversitetet AB,Säkerhetsskyddssamordning,Säkerhetstjänster,70,80,80,2024,Stockholm,Stockholm,1,False
MYH 2024/975,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Arbetsflöden i FME med fokus på GIS,Samhällsbyggnad och byggteknik,30,15,15,2024,Gävleborg,Gävle,1,False
MYH 2024/976,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,GIS Data Mastery: Mobil Insamling och Visualisering,Samhällsbyggnad och byggteknik,30,15,15,2024,Gävleborg,Gävle,1,False
MYH 2024/977,2024,False,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,GIS Essentials: Grundläggande tekniker och tillämpningar,Samhällsbyggnad och byggteknik,30,0,0,2024,Gävleborg,Gävle,1,False
MYH 2024/978,2024,True,"Kunskapsförbundet Väst, Vuxenutbildningen",Livskvalitet för personer med demens,Hälso- och sjukvård samt socialt arbete,50,35,70,2024,Västra Götaland,Vänersborg,1,False
MYH 2024/978,2024,True,"Kunskapsförbundet Väst, Vuxenutbildningen",Livskvalitet för personer med demens,Hälso- och sjukvård samt socialt arbete,50,35,70,2025,Västra Götaland,Vänersborg,1,False
MYH 2024/979,2024,True,Företagsuniversitetet AB,Ledning och samordning av informations- och cybersäkerhet,Säkerhetstjänster,32,80,80,2024,Stockholm,Stockholm,1,False
MYH 2024/980,2024,True,AGSTU AB,FPGA Systemkonstruktion med VHDL,Teknik och tillverkning,35,3,3,2024,Västmanland,Västerås,1,False
MYH 2024/981,2024,True,AGSTU AB,Introduktion till FPGA och VHDL-programmering,Teknik och tillverkning,25,10,10,2024,Västmanland,Västerås,1,False
MYH 2024/982,2024,True,Stiftelsen Stockholms Tekniska Institut,BIM-projektering Byggnad ,Samhällsbyggnad och byggteknik,50,60,120,2024,Stockholm,Stockholm,1,False
MYH 2024/982,2024,True,Stiftelsen Stockholms Tekniska Institut,BIM-projektering Byggnad ,Samhällsbyggnad och byggteknik,50,60,120,2025,Stockholm,Stockholm,1,False
MYH 2024/983,2024,False,Hyper Island Program AB - Stockholm,Adopting Generative AI ,Data/IT,20,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/984,2024,True,Stiftelsen Stockholms Tekniska Institut,BIM-projektering Infrastruktur  ,Samhällsbyggnad och byggteknik,50,40,80,2024,Stockholm,Stockholm,1,False
MYH 2024/984,2024,True,Stiftelsen Stockholms Tekniska Institut,BIM-projektering Infrastruktur  ,Samhällsbyggnad och byggteknik,50,40,80,2025,Stockholm,Stockholm,1,False
MYH 2024/985,2024,False,Stiftelsen Stockholms Tekniska Institut,Microsoft Azure Security,Data/IT,40,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/986,2024,True,IHM Business School AB Göteborg,AI-driven marknadsföring och kommunikation,"Ekonomi, administration och försäljning",40,70,140,2024,Stockholm,Stockholm,1,False
MYH 2024/986,2024,True,IHM Business School AB Göteborg,AI-driven marknadsföring och kommunikation,"Ekonomi, administration och försäljning",40,70,140,2025,Stockholm,Stockholm,1,False
MYH 2024/987,2024,False,Sollefteå kommun - Reveljen,"Psykiatri, beroende och samsjuklighet",Hälso- och sjukvård samt socialt arbete,45,0,0,2024,Västernorrland,Sollefteå,1,False
MYH 2024/988,2024,True,IHM Business School AB Göteborg,Customer Insights & Engagement,"Ekonomi, administration och försäljning",50,50,100,2024,Stockholm,Stockholm,1,False
MYH 2024/988,2024,True,IHM Business School AB Göteborg,Customer Insights & Engagement,"Ekonomi, administration och försäljning",50,50,100,2025,Stockholm,Stockholm,1,False
MYH 2024/989,2024,False,YH Akademin AB,Juridisk och social rådgivning,Juridik,30,0,0,2024,Västra Götaland,Göteborg,1,False
MYH 2024/990,2024,True,Företagsuniversitetet AB,Upphandling av digitaliserings- och IT-lösningar,"Ekonomi, administration och försäljning",15,50,50,2024,Stockholm,Stockholm,1,False
MYH 2024/993,2024,True,INSU AB,Solenergiprojektering,Samhällsbyggnad och byggteknik,95,50,50,2025,Södermanland,Nyköping,1,False
MYH 2024/994,2024,True,Företagsuniversitetet AB,Att bygga en informationssäkerhetskultur,Säkerhetstjänster,25,50,50,2024,Stockholm,Stockholm,1,False
MYH 2024/995,2024,True,Hyper Island Program AB - Stockholm,Data Analytics,Data/IT,55,50,100,2024,Stockholm,Stockholm,1,False
MYH 2024/995,2024,True,Hyper Island Program AB - Stockholm,Data Analytics,Data/IT,55,50,100,2025,Stockholm,Stockholm,1,False
MYH 2024/996,2024,False,INSU AB,"Solteknik- installation, säkerhet och regelverk",Teknik och tillverkning,60,0,0,2024,Södermanland,Nyköping,1,False
MYH 2024/997,2024,False,INSU AB,"Säkerhetsprojektering- brand-, inbrott-, kamera- och passageanläggningar",Säkerhetstjänster,95,0,0,2024,Södermanland,Nyköping,1,False
MYH 2024/998,2024,True,Campus Nyköping,Hälsofrämjande och pedagogiska insatser med häst,"Lantbruk, djurvård, trädgård, skog och fiske",50,24,24,2024,Södermanland,Nyköping,1,False
MYH 2024/999,2024,False,Changemaker Educations AB,Futuregames Accessible Game Design,Data/IT,25,0,0,2024,,,3,True
